Date,MAX,MIN,R.F,EVP,DR,SSH
2012-06-10,33,23.5,0,8.5,0,4.6
2012-06-11,31.1,21.8,1.1,4.7,0,5.8
2012-06-12,32.3,21.1,0,7.1,0,9.7
2012-06-13,34.1,22.5,0,7.1,0,11.2
2012-06-14,35,23.2,0,9.7,0,7
2012-06-15,36,24.7,0,7.4,0,6.5
2012-06-16,33.1,24.1,0.8,7.1,0,4.9
2012-06-17,32.6,22.5,0.2,7.7,0,0.4
2012-06-18,28.2,22.7,13,4.4,6,3.8
2012-06-19,31.4,24.4,0,7.9,0,9.5
2012-06-20,32.5,23.8,0,10,0,10.1
2012-06-21,32.8,24.3,0,10.2,0,10.7
2012-06-22,33.1,23.4,0,10.9,0,10
2012-06-23,32.7,23.5,0,10.5,0,7
2012-06-24,33.1,23.8,0,10.5,0,2.9
2012-06-25,31.6,22.9,6.8,4.6,3,5.3
2012-06-26,31.6,23.6,0.2,7.4,0,7.8
2012-06-27,32.1,23.4,0.4,7.6,0,4.2
2012-06-28,31.1,23,0,5.4,0,3.7
2012-06-29,31.8,23.4,0,6.5,0,6.3
2012-06-30,32.6,22.7,0,8.4,0,8.9
2012-07-01,33.4,23.6,0,7.7,0,5.1
2012-07-02,33,22.4,2.7,7.3,1,6
2012-07-03,33.4,23.2,0,6.3,0,5.1
2012-07-04,32,23.1,3.7,4.9,1,0
2012-07-05,28.2,21.9,0.3,4.4,0,2.4
2012-07-06,30.2,22.2,0.9,5.6,1,2.8
2012-07-08,29.3,23.3,2.3,5.8,0,2.3
2012-07-09,29.8,21.2,1,4.8,0,0.8
2012-07-10,29.6,22.3,0.5,5.8,0,7.4
2012-07-11,31.4,23.1,0,7.6,0,5.7
2012-07-12,31.1,22.7,0,6.6,0,2.9
2012-07-13,30.5,22.3,0.4,6.2,0,1.9
2012-07-14,30.3,22.6,0,5.2,0,3.9
2012-07-15,30.4,22.6,0.2,6.2,0,4.5
2012-07-16,30.3,22.6,0,6.8,0,3
2012-07-17,31.7,22.7,0,6.1,0,8
2012-07-18,32.2,22.1,3.5,6.7,1,0.2
2012-07-19,28.3,22.1,9,2.3,6,0
2012-07-20,26.4,22.7,3.8,3.1,1,0.4
2012-07-21,26.1,23,5.9,1.7,2,3.4
2012-07-22,29.5,23.2,0.4,5.2,0,0
2012-07-24,28.9,22.5,2.1,4.8,0,3.2
2012-07-25,29.3,23.1,1.5,2.8,0,0.3
2012-07-26,29.6,23.2,0,5.3,0,0
2012-07-27,25.6,23.1,3.5,3.1,2,2.1
2012-07-28,28.4,22.4,1.4,4.8,0,0.4
2012-07-29,28,22.7,0.6,3.1,0,0
2012-07-30,27.6,22.6,4.9,4.3,1,0.8
2012-07-31,26.9,21.7,18.2,1.7,5,0
2012-08-01,24.1,19.2,83.9,2.1,4,0.2
2012-08-02,26,22,7.6,1.7,0,3.9
2012-08-03,28.1,22.5,4.2,3.8,3,1.8
2012-08-04,27.6,22.2,5.4,2.9,2,1.2
2012-08-05,27.4,22.2,3.5,2.5,1,5.4
2012-08-06,28.6,22.2,0.2,5.4,0,0
2012-08-07,26.8,22.1,3.8,2.8,2,1.8
2012-08-08,28.4,22.3,5.2,4.2,1,5.4
2012-08-09,28.4,21.6,6.2,3.7,2,2.3
2012-08-10,27.6,22.3,18.6,4.7,5,3
2012-08-11,27.5,21.2,1.9,2.5,0,1.7
2012-08-12,27.9,22.1,0.7,3.2,1,3
2012-08-13,28.1,21.1,4,4.1,2,9
2012-08-14,28.6,21.9,0.1,4.5,0,5.5
2012-08-15,28.9,22.1,0,3.9,0,5.3
2012-08-16,28.4,21.6,0,4.4,0,6.7
2012-08-17,28.9,21.2,0,5.4,0,8.6
2012-08-18,28.8,21,0.7,5.3,0,6.5
2012-08-19,28.3,21.3,8.8,3.3,1,0.2
2012-08-20,26.9,22,8.6,4.8,2,4.2
2012-08-21,28.4,20.8,0,5.5,0,3.4
2012-08-22,28.3,21.1,0,4.5,0,4.6
2012-08-23,29.1,20.6,0.1,4.4,0,9.4
2012-08-24,30.9,21.7,0,5.2,0,9.5
2012-08-25,30.8,21.7,0,5.6,0,11.1
2012-08-26,30.1,22.1,0,5,0,1.6
2012-08-27,28.3,21.5,0.9,4.6,1,0.7
2012-08-28,25.9,21.6,2.3,4,3,1.4
2012-08-29,27.8,22,0.3,3.4,1,4.2
2012-08-30,29.8,22.1,34.2,5.2,1,5.3
2012-08-31,31.1,22.3,3.8,6.9,6,3.8
2012-09-01,29.5,22.1,17.2,4.2,1,8.1
2012-09-02,29.8,22.1,0,4.2,0,4.3
2012-09-03,29.8,22.6,1.1,5.5,0,0.1
2012-09-04,26.3,21.6,3.9,2.9,3,0
2012-09-05,25.4,21.5,9.4,1.6,6,0
2012-09-06,26,21.9,7.8,2,4,3
2012-09-07,27.8,21.2,0.3,3.3,0,3.3
2012-09-08,26.9,22,0.5,1.8,0,4
2012-09-09,28.5,22.3,0.6,2,0,4
2012-09-10,28.4,22.1,2.2,6.6,1,0.5
2012-09-11,26.9,21.5,7.1,2.3,7,0
2012-09-12,25.9,20.6,0.2,3.8,0,4.2
2012-09-13,28.3,19.6,0,4.3,0,3.1
2012-09-14,27.8,20,0.2,4.1,0,4.2
2012-09-15,27.8,21.2,1.9,3.5,0,4.3
2012-09-16,28.1,21.3,0,3.7,0,7.3
2012-09-17,28.7,19.2,0.5,4.3,0,8.4
2012-09-18,28.9,19.8,0,5.2,0,6.2
2012-09-19,30,20.1,0.4,4.6,0,0.2
2012-09-20,28.8,21.6,0,2.5,0,6.1
2012-09-21,30.9,22.5,0,5,0,0.7
2012-09-22,28,21.7,0.5,2,0,5.9
2012-09-23,30.6,19.3,0,4.2,0,8.2
2012-09-24,30.1,18.7,0,4.9,0,10.2
2012-09-25,29.8,19.1,0,5.3,0,10.3
2012-09-26,29.9,18.5,0,4.8,0,8.1
2012-09-27,31.1,20.1,0,4.6,0,6
2012-09-28,31.4,21.4,0,4.6,0,4.1
2012-09-29,31.1,20.6,0,2.8,0,4.8
2012-09-30,31.9,20.4,1.1,2.8,0,3.3
2012-10-01,31.8,21.5,27.4,4,5,2.8
2012-10-02,30.1,20.6,37.7,4.6,5.6,0
2012-10-03,30.8,21.3,0.2,2.8,3.1,0
2012-10-04,30.1,22,1.2,2.1,1,2.3
2012-10-05,30.5,21.8,36.6,1.8,5,2.4
2012-10-06,30.1,21.3,7.1,2.7,4,7.3
2012-10-07,31.1,21.6,10,4.5,1,3.7
2012-10-08,30.9,20.5,0,4.4,0,8
2012-10-09,31.3,21,0,4.2,0,7.5
2012-10-10,32.1,21.2,0,3.7,0,8.2
2012-10-11,32.9,20.1,0,5.2,0,9.6
2012-10-12,32.4,17.5,0,5.2,0,8.8
2012-10-13,33.1,19.6,0,4.5,0,7.4
2012-10-14,32.4,17.6,0,3.9,0,8.8
2012-10-15,31.8,16.6,0,6,0,8.9
2012-10-16,31.9,17.1,0,5.6,0,6.6
2012-10-17,31.2,17.4,0,4.2,0,8.9
2012-10-18,31.9,16.5,0,4.7,0,9
2012-10-19,32.1,15.7,0,5.8,0,8.5
2012-10-20,31.6,14.8,0,5.5,0,8
2012-10-21,31.7,20.1,0.1,4.1,0,6.7
2012-10-22,29.2,20.2,0,5.2,0,1.2
2012-10-23,29.5,21.8,0.1,4.6,0,0
2012-10-24,31.7,20.6,0,4.5,0,4.2
2012-10-25,31.5,19.9,17.5,3.1,2,8.2
2012-10-26,31.9,20.2,0,4.9,0,5.4
2012-10-27,31.5,18,6.6,2.5,0,8.3
2012-10-28,30.9,17.1,0,2.9,0,8.4
2012-10-29,30.7,17.7,0,4.8,0,8.4
2012-10-30,30.1,12.7,0,5,0,8.9
2012-10-31,30.5,13.1,0,5.6,0,6
2012-11-01,28.9,15.1,0,5.8,0,0.8
2012-11-02,28.1,18.8,0,4.1,0,6
2012-11-03,30.8,19.2,1.2,3.3,0,7.3
2012-11-04,31.9,18.1,0,2.7,0,9
2012-11-05,32.5,16.9,0,4.4,0,8.2
2012-11-06,31.8,15.4,0,4.2,0,8.8
2012-11-07,31.9,18.2,0,4.2,0,7.2
2012-11-08,32.4,15.9,0,4,0,9.7
2012-11-09,32.7,14.1,0,5,0,10.3
2012-11-10,32.5,15,0,5.1,0,9.7
2012-11-11,32.6,17.2,0,4.7,0,9.1
2012-11-12,31.6,16.7,0,4.6,0,8.2
2012-11-13,30.9,17.8,0,4,0,8.7
2012-11-14,30.9,15,0,4.7,0,8.9
2012-11-15,30.6,13.7,0,4.7,0,8.6
2012-11-16,30,11.9,0,4.8,0,9.5
2012-11-17,29.2,9.5,0,4.8,0,9.5
2012-11-18,28.3,9,0,4.7,0,9.4
2012-11-19,29.3,7.9,0,3.8,0,0
2012-11-20,29.4,8.6,0,4.5,0,9.6
2012-11-21,29.2,10.8,0,4,0,8.7
2012-11-22,30.5,13.4,0,4,0,8.9
2012-11-23,31.4,14.8,0,4.3,0,8.3
2012-11-24,31.1,15.3,0,5.2,0,7.6
2012-11-25,31.9,15.6,0,4,0,8.2
2012-11-26,31.1,16.3,0,3.7,0,6.9
2012-11-27,31.7,16.9,0,3.7,0,9.4
2012-11-28,32.1,15.7,0,4.3,0,3.8
2012-11-29,30.8,13.4,0,3.4,0,9.6
2012-11-30,31.8,12.1,0,3.5,0,9.5
2012-12-01,37.1,12,0,4,0,8.9
2012-12-02,31.7,13.6,0,3.6,0,7.8
2012-12-03,31,15.1,0,3.4,0,9.5
2012-12-04,28.9,13.4,0,3.9,0,9.5
2012-12-05,29.9,13.6,0,4,0,9.4
2012-12-06,30.8,17.9,0,4.5,0,8
2012-12-07,31.6,17.7,0,5,0,8.5
2012-12-08,32.9,17.6,0,4.7,0,7.9
2012-12-09,32.9,17.6,0,4,0,8.4
2012-12-10,32.9,16.1,0,3.8,0,9.5
2012-12-11,32.3,13,0,5.1,0,9.6
2012-12-12,31.9,12.5,0,4.6,0,9.7
2012-12-13,31.2,10.5,0,3.5,0,9.7
2012-12-14,30.9,12.9,0,3.6,0,8.2
2012-12-15,30.4,11.5,0,3,0,8.6
2012-12-16,31.6,13.5,0,3.3,0,8.2
2012-12-17,30.2,12.5,0,3.3,0,8.2
2012-12-18,29.5,13.1,0,4.5,0,9.1
2012-12-19,29.8,10.3,0,5,0,4.3
2012-12-20,27.2,10.1,0,3.4,0,8.6
2012-12-21,28.7,10,0,3.7,0,8.5
2013-01-01,31.8,20,0,4.7,0,9
2013-01-02,32.6,16.1,0,4.6,0,9.9
2013-01-03,32.8,14.4,0,4.5,0,9.1
2013-01-04,32.2,12.1,0,4.3,0,9.3
2013-01-05,30.9,7.8,0,5.2,0,10
2013-01-06,30.2,18.1,0,5,0,5
2013-01-07,30.5,7.5,0,4.8,0,9
2013-01-08,30.7,9,0,4.4,0,8.3
2013-01-09,29.5,10.5,0,3.3,0,7.6
2013-01-10,29.7,12.1,0,4.1,0,7.9
2013-01-11,31.3,11.5,0,3.9,0,9
2013-01-12,29.9,10.4,0,3.1,0,8.9
2013-01-13,29.9,9.2,0,3.9,0,9.8
2013-01-14,32,19.1,0,4,0,9.7
2013-01-15,34.2,10.7,0,4.1,0,9.2
2013-01-16,32.8,11.6,0,4,0,9
2013-01-17,33.1,11.1,0,4.2,0,9.6
2013-01-18,31.6,14.1,0,4,0,7.4
2013-01-19,28.6,11,0,3.8,0,8.9
2013-01-20,28.9,10.7,0,3.7,0,8.3
2013-01-21,29.8,11,0,4.2,0,9
2013-01-22,30.4,11.1,0,3.9,0,8.7
2013-01-23,31.2,12.1,0,3.9,0,9.2
2013-01-24,31.3,10.2,0,4.2,0,9.6
2013-01-25,30.8,9.6,0,4.2,0,9.8
2013-01-26,31.8,11.1,0,4.3,0,8.1
2013-01-27,31.1,12.5,0,0,0,0
2013-01-28,30.9,13.1,0,3,0,7.9
2013-01-29,30.1,10.8,0,3.5,0,9.1
2013-01-30,30.9,10.6,0,3.8,0,8.6
2013-01-31,30.9,11.7,0,3.1,0,6.5
2013-02-01,30.8,14.1,0,0,0,0
2013-02-02,31.8,16.3,0,3.5,0,6.5
2013-02-03,31.9,13.1,0,3.2,0,4.8
2013-02-04,32.6,16.1,0,3.5,0,8.1
2013-02-05,32.3,14.7,0,4.4,0,6.3
2013-02-06,28.8,15,0,4.6,0,8.4
2013-02-07,29.1,13.6,0,4.1,0,9.2
2013-02-08,31.4,12.1,0,4.8,0,7.4
2013-02-09,31.7,14.1,0,4.1,0,8.4
2013-02-10,32.7,15.3,0,4.5,0,8.1
2013-02-11,34,17.6,0,5.1,0,5.8
2013-02-12,33.5,16.9,0,5,0,7
2013-02-13,33.2,16.6,0,3.8,0,7.8
2013-02-14,33,17.1,0,5.2,0,7
2013-02-15,34.1,15.6,0,4.5,0,8.5
2013-02-16,33.1,19.6,0,5.8,0,9.1
2013-02-17,28.6,10.4,0,5.4,0,10
2013-02-18,28.9,9.4,0,5,0,9.6
2013-02-19,30.6,9.9,0,5.6,0,10.4
2013-02-20,33.4,12.2,0,5.2,0,10.3
2013-02-21,34,13.1,0,5.5,0,10.3
2013-02-22,34.9,13.9,0,4,0,9.7
2013-02-23,35,14.6,0,6.6,0,9.6
2013-02-24,34.3,13.2,0,5.7,0,9.7
2013-02-25,33,11.6,0,6.6,0,9.6
2013-02-26,33.8,14,0,5.2,0,9.8
2013-02-27,34.9,11.7,0,6.2,0,10.2
2013-02-28,33.9,13.2,0,8.1,0,10
2013-03-01,33.7,13.5,0,6.4,0,8.9
2013-03-02,33.7,13.5,0,2.2,0,9.6
2013-03-03,34.1,11.6,0,6.4,0,10.1
2013-03-04,34.6,9.9,0,9.2,0,10.5
2013-03-05,34.1,10.6,0,7.4,0,9.4
2013-03-06,34,12.7,0,6.1,0,9.5
2013-03-07,34.6,13.3,0,6.9,0,9.7
2013-03-08,34.9,15,0,6.5,0,9
2013-03-09,36.7,19.1,0,8.3,0,9.5
2013-03-10,36,15.3,0,7.1,0,9.1
2013-03-11,36.7,15.3,0,7.7,0,8.7
2013-03-12,36.1,15.3,0,7.4,0,9
2013-03-13,34.6,15.3,0,7.7,0,8.5
2013-03-14,34.9,15.3,0,7.9,0,9.1
2013-03-15,35,17.5,0,7.4,0,8.5
2013-03-16,36,20.6,0.2,7.8,0,6.3
2013-03-17,36.1,17.1,2.6,5.5,0,9.2
2013-03-18,35.7,15.7,0,6.1,0,10
2013-03-19,35.7,14.8,0,9.1,0,9.7
2013-03-20,35,13.7,0,8.1,0,9.4
2013-03-21,34.5,13,0,10.3,0,10.2
2013-03-22,34.4,16,0,8.4,0,8.9
2013-03-23,36.7,18,0,8.9,0,8.6
2013-03-24,36.1,17,0,9.2,0,8.8
2013-03-25,35.8,20.6,0,9,0,7.2
2013-03-26,36.9,16.1,0,3.4,0,4.9
2013-03-27,36.1,19,0,8.5,0,9.2
2013-03-28,36,17.8,0,9.2,0,8.7
2013-03-29,35.7,18.5,0,8.8,0,9.9
2013-03-30,34.2,14.3,0,10.2,0,10.1
2013-03-31,36.8,16.2,0,9.7,0,9.9
2013-04-01,37,16.6,0,9.6,0,9.6
2013-04-02,37.8,17.9,0,9.2,0,9.2
2013-04-03,36,18.6,0,9.3,0,9.6
2013-04-04,36.1,16.4,0,9.6,0,9.2
2013-04-05,36.5,16.6,0,7.6,0,10.7
2013-04-06,37.8,16.8,0,8.9,0,9.8
2013-04-07,37.8,16.5,0,10.9,0,10.6
2013-04-08,37,15.1,0,10.6,0,10.4
2013-04-09,38.3,17.1,0,10.8,0,9.3
2013-04-10,38.9,19.5,0,10.6,0,9.6
2013-04-11,37.9,21.7,0,11.2,0,8.9
2013-04-12,37.1,19.6,0,9.2,0,9.3
2013-04-13,39.7,21.7,0,8.9,0,9.2
2013-04-14,39.5,21.7,0,11.9,0,9.6
2013-04-15,38.3,19.1,0,10.3,0,10.9
2013-04-16,37.8,15.8,0,12.7,0,11.7
2013-04-17,36.4,19,0,12.4,0,11.4
2013-04-18,34.8,19.4,0,10.7,0,11
2013-04-19,34.7,20.4,0,11.1,0,9.8
2013-04-20,34.6,19.9,0,9.3,0,10.4
2013-04-21,34.7,19.4,0,12.1,0,10.1
2013-04-22,35.6,19.4,0,9,0,10.2
2013-04-23,37.6,21.6,0,9.5,0,10.2
2013-04-24,37.6,21.6,0,10,0,10.4
2013-04-25,37.8,22.8,0,10.2,0,8.5
2013-04-26,39.1,23.6,0,8.9,0,10.7
2013-04-27,38.8,21.5,0,10.9,0,10.3
2013-04-28,39.4,22,0,10.2,0,10.3
2013-04-29,40.8,22.9,0,10.7,0,10.7
2013-04-30,40.8,23,0,12,0,10.2
2013-05-01,41.3,22.8,0,10.7,0,9.4
2013-05-02,41.3,26.2,0,12.4,0,7.4
2013-05-03,40.4,22.6,0,10.8,0,11.4
2013-05-04,38,23.8,0,14.1,0,10.9
2013-05-05,37.1,22.4,0,10.5,0,11
2013-05-06,38.8,23.2,0,11.6,0,10.7
2013-05-07,38.7,22.7,0,10.8,0,9.7
2013-05-08,40,23,0,11.3,0,10.1
2013-05-09,39.8,24.2,0,9.9,0,10.7
2013-05-10,37.8,23.3,0,10.3,0,9.9
2013-05-11,38.3,23.4,0,11.9,0,10.3
2013-05-12,37.1,23.2,0,11.4,0,9.6
2013-05-13,36.3,20.8,0,10.4,0,8.9
2013-05-14,36.7,23.2,0,9,0,8.9
2013-05-15,36.1,23.9,0,10.8,0,8.2
2013-05-16,36.6,25.3,0,10.8,0,3.8
2013-05-17,35.6,23.9,0,8.2,0,6.4
2013-05-18,36.2,23.4,0,10.8,0,10
2013-05-19,38.1,24.9,0,10.9,0,9.6
2013-05-20,38.2,25.4,0,10.4,0,9
2013-05-21,40.6,25.8,0,10,0,3.2
2013-05-22,34.3,24.7,0,10.5,0,9
2013-05-23,37.4,23.8,0,10.8,0,10
2013-05-24,37.4,23.6,0,11.2,0,10.2
2013-05-25,35.6,24.5,0,11.1,0,10.4
2013-05-26,35.8,24.9,0,11.5,0,9
2013-05-27,36.1,24.8,0,10.7,0,9.7
2013-05-28,35.5,25.1,0,10.9,0,10.8
2013-05-29,36.2,25.2,0,9.6,0,10.3
2013-05-30,36.1,24.1,0,11.3,0,10
2013-05-31,36.3,23.9,0,11,0,8.8
2013-06-01,35.8,23.7,0,9.2,0,9.8
2013-06-02,36.6,22,0,8.3,0,3.3
2013-06-03,35.4,22.7,0,8.1,0,3.6
2013-06-04,36.1,22.4,7.2,4.9,1,4.3
2013-06-05,34.3,21,43,5.3,0,8.6
2013-06-06,34.1,24.1,0,6.3,4,4.5
2013-06-07,33.1,20.8,37,5.8,1,3.7
2013-06-08,33.1,22.8,0.8,3,0,5
2013-06-09,31.4,23.3,0,4.7,2,0.2
2013-06-10,28.1,22,5.5,3.7,4,0
2013-06-11,27.1,23.2,3,2.8,1,5.4
2013-06-12,30.4,22.5,0.5,5.4,0,3
2013-06-13,29.9,21.9,0.5,4.6,0,1
2013-06-14,29.3,22.3,0,3.9,2,0.1
2013-06-15,28.2,22.2,3.8,4.3,6,0.3
2013-06-16,27.2,22.3,72.7,14,35,1
2013-06-17,25.6,22.3,31.3,0.7,2,0.5
2013-06-18,27.1,22.4,1.9,1.2,7,0.4
2013-06-19,26.7,21.2,18.2,1.8,0,6.8
2013-06-20,30.4,22,0,5.1,0,6.3
2013-06-21,29.8,22.7,0,5.3,0,4.1
2013-06-22,29.1,22.9,0,5.5,0,6.9
2013-06-23,30.2,22.8,0,6.1,0,6.2
2013-06-24,30.2,22.8,0,5.5,5,0
2013-06-25,27.1,21.9,13.3,1.9,10,0
2013-06-26,26.1,21.8,14.4,1,0,0
2013-06-27,27.6,22.4,0.7,3.3,0,0.9
2013-06-28,28.3,22.8,2.6,3.3,1,4.9
2013-06-29,28.4,22.2,1.9,3.3,4,0.8
2013-06-30,28.2,22,2.5,2.7,1,2.4
2013-07-01,29.3,21.8,1.2,2.4,2.4,1
2013-07-02,27.8,22.2,0.4,3.1,1.7,1
2013-07-03,28.2,22.6,5.5,4.9,0,1
2013-07-04,26.3,22.2,4.7,2.8,3.9,1
2013-07-05,28.1,21.5,0,3.9,5.9,0
2013-07-06,28.6,22.2,1,2.9,0.3,1
2013-07-07,28.1,22.4,0,3.5,5,1
2013-07-08,30.1,21.8,2.2,5.1,4.7,1
2013-07-09,28.8,22.1,0,4,3.1,1
2013-07-10,28.7,21.6,1.6,4.3,0,1
2013-07-11,25.6,21.6,2.3,2.1,0,1
2013-07-12,26.7,21,16,1.9,0,1
2013-07-13,24.3,21.6,13,0.5,1,1
2013-07-14,27.6,21.6,5.7,2.5,2.5,1
2013-07-15,27.6,21.4,0.6,3.1,1.3,1
2013-07-16,26.9,22,1.8,3.6,0,1
2013-07-17,25.4,21.2,10.1,3.3,0.1,1
2013-07-18,27.1,21.5,4.6,1.7,0,1
2013-07-19,26.6,22.2,1.7,3.3,0,1
2013-07-20,24.4,21.4,13,1.5,0,1
2013-07-21,25.7,21.7,8.9,0.9,0.5,1
2013-07-22,26.9,21.9,5.7,1.8,0.5,1
2013-07-23,26.2,21.6,6.3,1.4,0,1
2013-07-24,24.1,21.4,30.8,2,0,1
2013-07-25,25.1,21.6,11.5,2.5,0.8,1
2013-07-26,26.1,21.4,7,2.3,0.1,1
2013-07-27,25.7,21.8,6.6,2.5,0.1,1
2013-07-28,26.4,21.5,13.9,1.8,1,1
2013-07-29,26.9,21.6,5.8,2,2.6,1
2013-07-30,27.1,21.4,5.5,2.4,2.7,1
2013-07-31,26.3,21.7,4.5,1.9,0,1
2014-01-01,29.3,12.5,0,3.3,0,8.7
2014-01-02,28.8,13.6,0,5.3,0,9.2
2014-01-03,28.8,12,0,2.8,0,8.8
2014-01-04,28.9,12.4,0,4.2,0,8.6
2014-01-05,30.7,12.9,0,2.7,0,8.5
2014-01-06,29.7,10.3,0,3.4,0,8.9
2014-01-07,29.1,11.2,0,4,0,8.2
2014-01-08,29.5,12.4,0,3.4,0,8.7
2014-01-09,30.8,12.5,0,4.4,0,8.7
2014-01-10,30.8,12.4,0,3.2,0,8.8
2014-01-11,30.7,7.1,0,1.9,0,10
2014-01-12,30,9.4,0,3.9,0,9.9
2014-01-13,30.4,12.6,0,4.3,0,8.1
2014-01-14,31.3,15.3,0,3.9,0,6.1
2014-01-15,30.2,13.5,0,3.8,0,7.5
2014-01-16,30.6,12.8,0,4.5,0,8.2
2014-01-17,30.2,11.7,0,4.1,0,8.7
2014-01-18,29.6,9.9,0,5,0,8.7
2014-01-19,27.6,10.6,0,3.8,0,9.9
2014-01-20,30.2,11.8,0,4.2,0,6.2
2014-01-21,31.1,15,0,4.3,0,1.7
2014-01-22,28.6,14.9,0,4.2,0,7.1
2014-01-23,30,15.7,0,2.5,0,4.4
2014-01-24,29.1,16.5,0,3.4,0,5
2014-01-25,29.2,14.8,0.1,3.2,0,7.3
2014-01-26,29.9,14.3,0,3.1,0,7.7
2014-01-27,29.6,14.8,0,3.2,0,7.7
2014-01-28,28.6,9.9,0,4.6,0,9.8
2014-01-29,29,8.7,0,4,0,9.3
2014-01-30,29.1,11,0,4,0,8.8
2014-01-31,29.6,11.6,0,4.1,0,8.3
2014-02-01,29.2,11.3,0,4.4,0,9
2014-02-02,29.3,11.9,0,4.2,0,8
2014-02-03,29.3,12.4,0,4.2,0,8.8
2014-02-04,31.3,12.4,0,3.8,0,8.7
2014-02-05,32.3,13.3,0,3.4,0,8.2
2014-02-06,32.3,12.5,0,3.4,0,9.4
2014-02-07,34,11,0,4.5,0,9.6
2014-02-08,33.8,11.4,0,5.1,0,1.9
2014-02-09,32.6,8.5,0,5.7,0,10.5
2014-02-10,30.3,7.8,0,4,0,10.1
2014-02-11,30.1,9.4,0,5.3,0,10.2
2014-02-12,30.6,9.9,0,4.7,0,9.5
2014-02-13,31.3,13,0,5.4,0,8.8
2014-02-14,28.2,15.1,0,5.2,0,9.8
2014-02-15,26.9,10.6,0,1.7,0,9.9
2014-02-16,27.5,10.1,0,5.8,0,9.8
2014-02-17,27.1,8.8,0,5.6,0,10.4
2014-02-18,27.3,8.1,0,3.9,0,9.8
2014-02-19,29.2,10.3,0,4,0,9.1
2014-02-20,32.5,13.6,0,4.8,0,8.5
2014-02-21,33.1,18.6,0,5.1,0,6.4
2014-02-22,29,14,0,5,0,10
2014-02-23,31,14.9,0,5.4,0,9.1
2014-02-24,31.6,16.2,0,3.4,0,6.6
2014-02-25,32.7,16.2,0,4.3,0,9.3
2014-02-26,33.4,17,0,6,0,7.7
2014-02-27,32.3,18.6,0,6.1,0,10
2014-02-28,31.7,17.9,0,7,0,10.2
2014-03-01,29.1,8.9,0,6,0,1
2014-03-02,28.9,8.6,0,5.3,0,9.8
2014-03-03,29.4,10.6,0,4.8,0,8.1
2014-03-04,30.4,15.4,0,5.6,0,6.8
2014-03-05,29.8,18,0,5.5,0,4.8
2014-03-06,30,14.1,0,5.1,0,8.5
2014-03-07,29.7,15.5,0,6.4,0,10.1
2014-03-08,32.8,16.3,0,5.7,0,9.8
2014-03-09,33.3,18.7,0,7.3,0,6
2014-03-10,31.3,16.6,2,5.9,0,9
2014-03-11,33,14.7,0,5.4,0,10.4
2014-03-12,33.8,17.2,0,5.8,0,7.4
2014-03-13,34.1,17,0.2,6.4,0,7.4
2014-03-14,33.8,16.8,1.4,5.5,1,8.7
2014-03-15,35.4,17.3,0,5,0,8.8
2014-03-16,35.6,17.8,0,6.5,0,9.4
2014-03-17,36,19.8,0,6.8,0,6.2
2014-03-18,35.2,16.1,0,6.5,0,8
2014-03-19,36,18.9,0,6.5,0,8.5
2014-03-20,36.8,17.5,0,7.9,0,9.5
2014-03-21,37.3,16.9,0,7.9,0,9.8
2014-03-22,36,15,0,9.2,0,10.4
2014-03-23,35,14.1,0,10.2,0,10.3
2014-03-24,37.3,16.9,0,8.3,0,9.6
2014-03-25,36.9,16.3,0,8.2,0,9.8
2014-03-26,35.9,17.4,0,10.1,0,9.8
2014-03-27,37.3,18.9,0,8.1,0,8.5
2014-03-28,38.3,18.4,0,9.8,0,9.5
2014-03-29,37.9,18.2,0,3.2,0,9.5
2014-03-30,37.9,18.2,0,8.1,0,9.5
2014-03-31,38.4,18.8,0,7.5,0,9.2
2014-04-01,38.8,18.5,0,9.1,0,9.8
2014-04-02,36.6,17.4,0,9.5,0,9.7
2014-04-03,35.8,15.7,0,10.7,0,9.6
2014-04-04,37.1,19.4,0,10.5,0,9.5
2014-04-05,38.6,18.9,0,10.9,0,9.7
2014-04-06,39.4,16.4,0,8.1,0,4.7
2014-04-07,38.3,17.1,0,8.1,0,4.8
2014-04-08,38.5,24.2,0,10,0,6.3
2014-04-09,37.1,19.4,0,9.5,0,9.7
2014-04-10,37.1,17.7,0,9.9,0,10
2014-04-11,37.5,17.3,0,10.2,0,10.2
2014-04-12,36.5,15.7,0,12.4,0,10.8
2014-04-13,36.7,14.7,0,11.4,0,10.7
2014-04-14,38.1,16.9,0,10.4,0,10.3
2014-04-15,38.3,16.8,0,10.7,0,9.8
2014-04-16,38.6,22,0,10.6,0,7.4
2014-04-17,39.1,23.4,0,8.8,0,9.2
2014-04-18,38.7,21.9,0,9.7,0,8.6
2014-04-19,38.5,21.7,0,9.8,0,9.3
2014-04-20,38.7,20.9,0,8.2,0,7
2014-04-21,37.3,20.9,0,8,0,8.8
2014-04-22,37.9,20.4,6,8.7,0,9
2014-04-23,37.5,23.8,0,9.2,0,7.4
2014-04-24,38.3,23.2,0,8.9,0,8.9
2014-04-25,38.9,19.6,0,8.3,0,10
2014-04-26,39.6,19,0,9.5,0,10
2014-04-27,40.3,18.7,0,9.5,0,7.8
2014-04-28,39.8,23.2,0,10.6,0,8.8
2014-04-29,40.1,23.4,0,11,0,9.6
2014-04-30,40.6,25.6,0,10.8,0,9.3
2014-05-01,40.7,22.6,0.2,10.4,0,10.2
