Date,Modal.Price.bitter.guard,Modal.Price.cucumber,Modal.Price.cabbage,Modal.Price.lady,Modal.Price.potato,Modal.Price.carrot,Modal.Price.jawar,Modal.Price.tomato,Modal.Price.beetroot,Modal.Price.turmeric,Modal.Price.ginger,MAX,MIN,R.F,EVP,DR,SSH,RH,VP,petrolPrice,Modal.Price.onion
2013-10-13,1771.4285714286,967.8571428571,869.6428571429,1771.4285714286,1225,1057.1428571429,2682.1428571429,782.1428571429,1130.9523809524,9000,1100,NA,NA,NA,NA,NA,NA,79.6666666667,242.6666666667,79.49,2934.5238095238
2013-10-20,1732.1428571429,940.7738095238,1108.9285714286,1732.1428571429,1430.9523809524,1003.5714285714,2864.2857142857,1036.6071428571,1321.4285714286,9000,1100,NA,NA,NA,NA,NA,NA,87.5595238095,250.2261904762,79.49,2825.5952380952
2013-10-27,1953.0952380952,1070.2380952381,1011.2244897959,1953.0952380952,1831.6666666667,978.5714285714,2035.7142857143,1732.1428571429,1342.8571428571,8785.7142857143,1100,NA,NA,NA,NA,NA,NA,91.8333333333,255,79.49,4841.9642857143
2013-11-03,1797.6190476191,1044.0476190476,1224.4897959184,1797.6190476191,1857.1428571429,1105.9523809524,2585.7142857143,1864.2857142857,1172.6190476191,8750,1100,NA,NA,NA,NA,NA,NA,91.8333333333,255,78.8685714286,2947.2619047619
2013-11-10,1790.2380952381,1245.9523809524,1192.8571428571,1790.2380952381,2192.6190476191,1531.6666666667,2685.7142857143,2197.6190476191,1208.8095238095,8750,1100,NA,NA,NA,NA,NA,NA,91.8333333333,255,78.04,4237.5
2013-11-17,1641.6666666667,1242.8571428571,1017.8571428571,1641.6666666667,2040.4761904762,2226.1904761905,1975,2496.4285714286,1030.9523809524,8750,1100,NA,NA,NA,NA,NA,NA,91.8333333333,255,78.04,3366.0714285714
2013-11-24,1903.5714285714,1075,957.1428571429,1903.5714285714,1983.3333333333,2196.4285714286,2317.8571428571,2775,989.880952381,8750,1100,NA,NA,NA,NA,NA,NA,91.8333333333,255,78.04,1988.5714285714
2013-12-01,1746.4285714286,861.9047619048,687.5,1746.4285714286,1895.2380952381,1734.5238095238,2871.4285714286,2109.5833333333,934.5238095238,8750,1100,NA,NA,NA,NA,NA,NA,91.8333333333,255,78.04,1795.2380952381
2013-12-08,1683.0357142857,861.6071428571,532.1428571429,1683.0357142857,1860.7142857143,1509.8214285714,2471.4285714286,1077.6785714286,888.3928571429,7821.4285714286,1100,NA,NA,NA,NA,NA,NA,91.8333333333,255,78.04,1735.1190476191
2013-12-15,2167.8571428571,1353.5714285714,610.7142857143,2167.8571428571,1788.0952380952,1371.4285714286,3171.4285714286,1628.5714285714,967.8571428571,8678.5714285714,1100,NA,NA,NA,NA,NA,NA,91.8333333333,255,78.04,1410
2013-12-22,2154.1071428571,1432.1428571429,546.4285714286,2154.1071428571,1611.6071428571,1099.1071428571,3085.7142857143,1385.7142857143,908.9285714286,9250,1100,NA,NA,NA,NA,NA,NA,91.8333333333,255,78.1885714286,946.4285714286
2013-12-29,2142.8571428571,1241.6666666667,494.6428571429,2142.8571428571,1629.7619047619,1111.9047619048,3000,806.5476190476,836.9047619048,7707.1428571429,1100,NA,NA,NA,NA,NA,NA,91.8333333333,255,78.56,1098.8095238095
2014-01-05,2025,1357.1428571429,417.8571428571,2025,1494.6428571429,1139.880952381,3000,466.4285714286,753.5714285714,9964.2857142857,1100,NA,NA,NA,NA,NA,NA,90.1666666667,254.9285714286,79.09,939.2857142857
2014-01-12,2091.4285714286,1432.8571428571,430.3571428571,2091.4285714286,1133.5714285714,1250.7142857143,3000,511,803.5714285714,8000,1100,30.0857142857,10.7571428571,0,3.4571428571,0,9.0285714286,91.1428571429,256.2142857143,81.31,815
2014-01-19,2097.3214285714,1724.4047619048,425,2097.3214285714,1008.5714285714,1218.1547619048,3000,654.0476190476,794.6428571429,8157.1428571429,1100,29.9857142857,12.3428571429,0,4.2,0,8.1714285714,79.5714285714,210.3571428571,81.31,711.3492063492
2014-01-26,2638.0952380952,2182.1428571429,387.5,2638.0952380952,935.7142857143,1275,3128.5714285714,658.3333333333,817.1428571429,8507.1428571429,1100,29.7285714286,14.7142857143,0.0142857143,3.5571428571,0,5.6285714286,67.6428571429,156.2142857143,81.31,696.4285714286
2014-02-02,2375,1363.0952380952,408.3333333333,2375,800.5952380952,1048.2142857143,3150,525.5952380952,733.3333333333,10092.8571428571,1100,29.2,11.3142857143,0,4.0714285714,0,8.7,67.4285714286,159.4285714286,81.31,633.3333333333
2014-02-09,2342.8571428571,1463.3928571429,403.5714285714,2342.8571428571,847.3214285714,1172.3214285714,3150,567.8571428571,563.3928571429,8550,1100,32.2285714286,11.6428571429,0,4.3,0,8.1571428571,68.5,167.5714285714,81.31,494.8214285714
2014-02-16,2727.6785714286,1274.4047619048,400,2727.6785714286,968.4523809524,1208.0357142857,3150,637.5,702.6785714286,8550,1100,29.2714285714,10.8428571429,0,4.5857142857,0,9.7285714286,58.2142857143,140.3571428571,81.31,456.1904761905
2014-02-23,2753.5714285714,1308.9285714286,405.9523809524,2753.5714285714,1068.75,932.4404761905,3150,657.1428571429,732.1428571429,8550,1100,29.8857142857,12.6142857143,0,4.8285714286,0,9.0428571429,60.3571428571,144.0714285714,81.31,499.4642857143
2014-03-02,2901.1904761905,1041.0714285714,341.0714285714,2901.1904761905,1048.4126984127,991.0714285714,3150,461.9047619048,623.2142857143,8550,1100,31.3857142857,14.7714285714,0,5.4428571429,0,7.8,49.7142857143,116,81.5271428571,500.5952380952
2014-03-09,2255.7142857143,1203.5714285714,300,2255.7142857143,1071.4285714286,1066.6666666667,3150,414.2857142857,535.7142857143,9321.4285714286,1100,30.7714285714,15.5142857143,0,5.7714285714,0,7.7285714286,56,141.5,82.07,559.2857142857
2014-03-16,1961.9047619048,964.2857142857,297.8571428571,1961.9047619048,1085.7142857143,1132.1428571429,3150,450,560.7142857143,10500,1100,33.8571428571,16.7714285714,0.5142857143,5.7857142857,0.1428571429,8.7285714286,58.7142857143,172,82.07,641.4285714286
2014-03-23,2067.8571428571,778.5714285714,286.4285714286,2067.8571428571,1197.0238095238,914.2857142857,3150,398.8095238095,655.3571428571,10357.1428571429,1100,36.0428571429,16.9,0,7.8571428571,0,8.9571428571,49.8571428571,142.5714285714,82.07,627.7380952381
2014-03-30,2600.5952380952,716.0714285714,322.8571428571,2600.5952380952,1157.1428571429,1169.0476190476,3150,392.2619047619,514.2857142857,10250,1100,37.3571428571,17.7571428571,0,7.9714285714,0,9.4571428571,59.0714285714,181.7142857143,82.07,616.3095238095
2014-04-06,2430.9523809524,658.630952381,289.6428571429,2430.9523809524,1228.0952380952,1236.9047619048,3035.7142857143,444.6428571429,541.7857142857,9571.4285714286,1100,37.8142857143,17.8714285714,0,9.4714285714,0,8.8857142857,40.5,152.9285714286,81.0585714286,592.2619047619
2014-04-13,2464.2857142857,780.4761904762,346.4285714286,2464.2857142857,950.5952380952,1207.6190476191,3003.5714285714,440.4761904762,709.2857142857,12000,1100,37.3857142857,18.0142857143,0,10.2142857143,0,8.9285714286,31.5714285714,125.9285714286,80.89,520.2380952381
2014-04-20,2428.5714285714,805.3571428571,400,2428.5714285714,1376.6746031746,1114.2973856209,3278.5714285714,542.8571428571,723.8795518207,12000,1100,38.5714285714,20.5142857143,0,9.7428571429,0,8.8,29.8571428571,127.7142857143,80.2542857143,572.8571428571
2014-04-27,2229.7619047619,705.9523809524,371.4285714286,2229.7619047619,1658.0357142857,762.5,3350,452.1428571429,492.8571428571,10285.7142857143,1100,38.5428571429,20.8,0.8571428571,8.8714285714,0,8.8428571429,34.7142857143,145.1428571429,80,743.5714285714
2014-05-04,2216.0714285714,627.380952381,360.7142857143,2216.0714285714,1678.1428571429,784.5238095238,3350,534.5238095238,432.8571428571,10357.1428571429,1100,39.9857142857,23.4571428571,0.1,10.3571428571,0,9.4714285714,38.3571428571,159.0714285714,80,702.8571428571
2014-05-11,2244.6428571429,1035.7142857143,414.2857142857,2244.6428571429,1767.8571428571,757.1428571429,3207.1428571429,433.0357142857,426.7857142857,10628.5714285714,1100,37.4142857143,22.3,0.5,9.2,0,7.0285714286,36.2142857143,161.9285714286,80,742.5
2014-05-18,2255.9523809524,1125,468.5064935065,2255.9523809524,1779.7619047619,788.0952380952,3214.2857142857,666.6666666667,471.4285714286,9857.1428571429,1100,36.3857142857,21.9142857143,0.2571428571,9.6142857143,0,10.3285714286,35.9285714286,166.7857142857,80,778.3333333333
2014-05-25,2216.6666666667,1075,422.7272727273,2216.6666666667,1700.231092437,792.8571428571,3057.1428571429,816.5945165945,500,10500,1100,36.2857142857,24.0285714286,0,9,0,7.7,38.4285714286,166.9285714286,80,847.1500721501
2014-06-01,2982.1428571429,1650,507.5757575758,2982.1428571429,1657.4281016142,965.2740024833,3750,638.0247336643,568.1071512467,10500,1100,37.9714285714,23.2714285714,0.4857142857,8.9571428571,0.1428571429,9.3571428571,48.5,188.9285714286,80,892.3507864684
2014-06-08,2871.4285714286,1471.4285714286,958.3333333333,2871.4285714286,1820.9523809524,1594.391817333,3750,621.4285714286,600,10178.5714285714,1100,36.8428571429,24.4857142857,0.8142857143,9.3857142857,0.2857142857,7.2,48.6428571429,208.4285714286,80.0314285714,1033.3333333333
2014-06-15,2454.7619047619,1825,782.1428571429,2454.7619047619,1839.880952381,990.4761904762,3535.7142857143,667.8571428571,592.8571428571,9750,1100,35.0714285714,23.9428571429,0.5142857143,7.8428571429,0.1428571429,8.4571428571,51.6428571429,220.9285714286,80.11,1178.5714285714
2014-06-22,2833.0952380952,1676.1904761905,875,2833.0952380952,1861.3095238095,1018.4523809524,3007.1428571429,653.5714285714,658.0357142857,9535.7142857143,1100,32.0571428571,23.8285714286,0.5285714286,7.7571428571,0.1428571429,5.0857142857,59.7142857143,250.5,80.11,1335.7142857143
2014-06-29,3191.0714285714,2042.8571428571,1110.7142857143,3191.0714285714,1844.0476190476,990.4761904762,3050,952.1428571429,952.7380952381,7785.7142857143,1100,33.4,23.6,0,10.7,0,8.7142857143,57.2857142857,241.7857142857,80.1457142857,1507.1428571429
2014-07-06,3285.7142857143,1942.8571428571,1200,3285.7142857143,1851.1904761905,1058.3333333333,3167.8571428571,1125,1072.8174603175,7500,1100,32.4142857143,23.1857142857,0.1,9.1857142857,0,6.1285714286,66.3571428571,247.0714285714,81.5228571429,1642.8571428571
2014-07-13,3049.6031746032,1838.8888888889,1207.1428571429,3049.6031746032,1958.3333333333,1286.9047619048,3650,1944.246031746,1555,8214.2857142857,1100,31.3714285714,22.7857142857,3.1,5.7714285714,0.8571428571,2.7285714286,58.8571428571,232.7857142857,81.75,1862.8968253968
2014-07-20,2957.1428571429,1347.6190476191,1141.6666666667,2957.1428571429,1952.9761904762,1364.2857142857,3650,3361.9047619048,1393.6507936508,8500,1100,28.9428571429,22.3428571429,4.9428571429,3.1428571429,2.2857142857,1.5285714286,64.2142857143,235.0714285714,81.75,1850
2014-07-27,3321.0317460318,1407.1428571429,1053.5714285714,3321.0317460318,2000,1688.0952380952,3650,3244.0476190476,1064.2857142857,8500,1100,27.7142857143,22,9.1428571429,3.5,1.5714285714,3.1428571429,72.1428571429,241.2857142857,81.75,1791.6666666667
2014-08-03,3481.746031746,1104.7619047619,1022.6190476191,3481.746031746,2104.7619047619,1570.2380952381,3650,3215.4761904762,1290.4761904762,9500,1100,NA,NA,NA,NA,NA,NA,82.9047619048,263.6547619048,81.2571428571,1682.1428571429
2014-08-10,3755.9523809524,967.8571428571,979.7619047619,3755.9523809524,2370.8333333333,1560.7142857143,3792.8571428571,2157.1428571429,888.0952380952,9571.4285714286,1100,27.4428571429,21.3857142857,9.8428571429,2.5285714286,3,2.1857142857,76.5,252.9285714286,80.6,1521.4285714286
2014-08-17,3925.5952380952,927.380952381,880.9523809524,3925.5952380952,2621.4285714286,1465.1785714286,3800,2158.3333333333,797.619047619,11214.2857142857,1100,28.5857142857,21.2142857143,0.8285714286,3.6571428571,0.1428571429,5.3285714286,88.5714285714,260.5,79.6228571429,1575
2014-08-24,3209.5238095238,838.4920634921,903.5714285714,3209.5238095238,2367.8571428571,1535.7142857143,3628.5714285714,2952.7777777778,744.246031746,10107.1428571429,1100,31.6285714286,22.3714285714,12.6714285714,4.5714285714,2.8571428571,4.9714285714,86.1428571429,255.7857142857,78.32,1530.1587301587
2014-08-31,2636.9047619048,811.9047619048,835.7142857143,2636.9047619048,2401.9047619048,1364.2857142857,3578.5714285714,2000,750,10428.5714285714,1100,29.3142857143,21.8285714286,14.2285714286,3.5714285714,2.2857142857,1.5428571429,80,250.0714285714,78.0471428571,1452.380952381
2014-09-07,2752.380952381,976.1904761905,750,2752.380952381,3019.0476190476,1839.2857142857,3650,1414.2857142857,802.380952381,9428.5714285714,1100,27.3571428571,21.4142857143,5.5,3.1857142857,3,3.0714285714,84,266.8571428571,76.41,1438.0952380952
2014-09-14,2800,1145.2380952381,866.6666666667,2800,2760.3174603175,1814.2857142857,3307.1428571429,1871.4285714286,822.619047619,9000,1100,28.1285714286,20.8714285714,0.6857142857,4.1714285714,0.4285714286,3.6571428571,86.0714285714,267.6428571429,76.41,1416.4682539683
2014-09-21,3440.4761904762,1158.3333333333,794.0476190476,3440.4761904762,2689.880952381,1742.8571428571,3239.2857142857,1922.6190476191,835.7142857143,9642.8571428571,1100,29.7285714286,20.5571428571,0.3142857143,4.5571428571,0,6.5714285714,84.5,257.2857142857,76.41,1303.5714285714
2014-09-28,2575.1984126984,958.3333333333,698.8095238095,2575.1984126984,2859.5238095238,1763.0952380952,3525,1808.7301587302,882.1428571429,9142.8571428571,1100,32.2142857143,20.5428571429,11.8285714286,4.4,0.1428571429,7.7714285714,82.8571428571,247.9285714286,76.41,1025.5952380952
2014-10-05,2065.7738095238,770.2380952381,647.619047619,2065.7738095238,2771.4285714286,1713.0952380952,3482.1428571429,1635.7142857143,812.5,9285.7142857143,1100,33.3142857143,21.3285714286,1.2285714286,5.2428571429,0.4285714286,7.0571428571,76.3571428571,244.5,75.9242857143,1237.5
2014-10-12,1966.6666666667,927.7777777778,629.2857142857,1966.6666666667,3085.1190476191,1667.8571428571,3700,1355.5555555556,764.2857142857,9000,1100,33.0571428571,20.6714285714,0.6285714286,4.8857142857,0,6.5142857143,76.2142857143,257.6428571429,75.73,1195.8333333333
2014-10-19,2051.9841269841,1185.3174603175,608.3333333333,2051.9841269841,3044.6428571429,1638.0952380952,3785.7142857143,1373.8095238095,1017.8571428571,10500,1100,33.6857142857,19.2285714286,0.7857142857,4.8857142857,0.2857142857,8.5428571429,64.1428571429,232.0714285714,74.8228571429,1320.8333333333
2014-10-26,2018.0555555556,1138.6904761905,566.6666666667,2018.0555555556,2802.0833333333,1887.5,3100,916.6666666667,1149.4047619048,10500,1100,31.3,19,0.9857142857,4.9428571429,1.2857142857,6.3,72.0714285714,242.7857142857,74.46,1515.1785714286
2014-11-02,2061.9047619048,1334.5238095238,660.7142857143,2061.9047619048,3235.7142857143,1528.5714285714,2100,816.6666666667,1091.0714285714,9785.7142857143,1100,NA,NA,NA,NA,NA,NA,57.3095238095,206.7023809524,73.7314285714,1770.2380952381
2014-11-09,3069.5238095238,1901.7857142857,647.619047619,3069.5238095238,3203.9285714286,1315.7142857143,3300,1117.380952381,1200,9321.4285714286,1100,32.4285714286,15.5142857143,0,4.9142857143,0,8.8142857143,66.5,221.2857142857,71.91,1403.8095238095
2014-11-16,2686.0119047619,1433.9285714286,588.0952380952,2686.0119047619,2871.7261904762,1463.0952380952,3700,806.5476190476,1242.8571428571,9714.2857142857,1100,30.6428571429,19.6,3.4571428571,4.8142857143,2.2857142857,5.9428571429,69.1428571429,190.0714285714,71.91,1624.503968254
2014-11-23,2519.8412698413,1207.5,530.9523809524,2519.8412698413,2903.8095238095,1447.5,3150,751.1904761905,1164.0079365079,9750,1100,30.5571428571,17.4571428571,0.2,3.9142857143,0,8.1857142857,55.6428571429,172.9285714286,71.91,1438.2142857143
2014-11-30,2666.6666666667,1545.2380952381,519.0476190476,2666.6666666667,2961.1111111111,1592.8571428571,3150,846.4285714286,885.7142857143,9750,1100,30.1285714286,12.8428571429,0,4.6714285714,0,9,57.2857142857,193.5,71.91,1554.7619047619
2014-12-07,3102.380952381,1474.0079365079,516.6666666667,3102.380952381,2836.9047619048,1722.6190476191,3150,1059.9206349206,1133.1349206349,9535.7142857143,1100,29.6714285714,11.7857142857,0,4.1714285714,0,8.6714285714,75.8571428571,236.6428571429,70.95,1588.2936507937
2014-12-14,2955.1587301587,1436.5079365079,554.7619047619,2955.1587301587,2690.873015873,1395.8333333333,3150,1222.6190476191,1115.4761904762,8507.1428571429,1100,30.4142857143,15.9714285714,7.5857142857,3.2,0.5714285714,6.4142857143,69.5,190.7857142857,70.95,1502.7777777778
2014-12-21,2861.9047619048,1313.0952380952,683.3333333333,2861.9047619048,2677.380952381,1613.0952380952,3150,1255.9523809524,1073.8095238095,6850,1100,27.1428571429,10.7142857143,0,3.7285714286,0,7.9714285714,62.7857142857,157.5,69.1585714286,1564.2857142857
2014-12-28,3125,2070.4761904762,808.3333333333,3125,2366.6666666667,1366.4285714286,3478.5714285714,1780.4761904762,967.619047619,8742.8571428571,1100,28.0428571429,9.5571428571,0,3.7857142857,0,8.6571428571,62.0714285714,171.4285714286,68.86,1692.6190476191
2015-01-04,3410.7142857143,1797.6190476191,781.5476190476,3410.7142857143,2169.0476190476,1407.7380952381,3721.4285714286,1882.1428571429,972.9166666667,11714.2857142857,1100,26.6,12.3857142857,0,3.2285714286,0,5.4857142857,72.0714285714,178.6428571429,68.86,1265.4761904762
2015-01-11,3546.4285714286,1557.8571428571,807.1428571429,3546.4285714286,2032.1428571429,1406.1904761905,3692.8571428571,1820.7142857143,999.0476190476,11571.4285714286,1100,27.9285714286,10.3857142857,0,3.4142857143,0,8.8142857143,67.3571428571,142,68.86,1137.8571428571
2015-01-18,3430.7142857143,1714.0476190476,1091.7857142857,3430.7142857143,1446.4285714286,1361.6666666667,3750,1867.8571428571,900,12000,1100,28.9857142857,8.7571428571,0,3.3,0,8.8142857143,67.5,147.2142857143,68.1457142857,1244.2857142857
2015-01-25,3574.4047619048,1542.2619047619,1104.1666666667,3574.4047619048,1305.9523809524,1323.2142857143,3750,1517.2619047619,881.5476190476,12000,1100,29.1285714286,12.8428571429,0,3.4428571429,0,7.3428571429,71.7857142857,161,66.36,1080.4563492064
2015-02-01,3200,1513.5714285714,1023.2142857143,3200,1098.2142857143,1338.2142857143,3750,1178.9682539683,853.0952380952,12000,1100,29.7857142857,13.4142857143,0,3.2428571429,0,8,61.9285714286,119.6428571429,66.36,1134.0476190476
2015-02-08,3470.2380952381,1504.7619047619,1002.380952381,3470.2380952381,1084.5238095238,1091.6666666667,3578.5714285714,1430.9523809524,765.4761904762,12000,1100,31.0714285714,11.5571428571,0,3.5428571429,0,8.4571428571,65.7857142857,139.0714285714,64.6028571429,1145.2380952381
2015-02-15,3469.0476190476,1607.9365079365,1103.5714285714,3469.0476190476,1011.6666666667,1176.7857142857,3150,1362.3015873016,690.4761904762,12000,1100,31.7571428571,12.4,0,4.1714285714,0,9.2285714286,73.7142857143,174.4285714286,63.9,1082.9365079365
2015-02-22,3096.1904761905,1887.4603174603,1007.1428571429,3096.1904761905,949.7619047619,1115.2380952381,3150,1241.746031746,744.7619047619,12000,1100,NA,NA,NA,NA,NA,NA,67.6547619048,155.5476190476,64.81,1151.3968253968
2015-03-01,3156.25,1662.6785714286,900,3156.25,982.7380952381,1003.9285714286,3150,1158.3333333333,762.5,12000,1100,32.9428571429,14.4857142857,6.3,5.1857142857,0.8571428571,7.5142857143,56.6428571429,133.9285714286,65.2857142857,1147.380952381
2015-03-08,3085.7142857143,1481.5476190476,958.3333333333,3085.7142857143,880.9523809524,1175.5952380952,3171.4285714286,1124.6031746032,806.25,12000,1100,28.4,12.6142857143,1.5,4.2857142857,0.2857142857,9.4571428571,53.1428571429,141.2142857143,68.14,1167.8571428571
2015-03-15,3071.4285714286,1567.8571428571,867.8571428571,3071.4285714286,882.1428571429,1084.5238095238,3175,1070.2380952381,671.4285714286,12000,1100,33.2857142857,16.6857142857,0.1285714286,5.1428571429,0,8.2714285714,48,143.5714285714,68.14,1158.9285714286
2015-03-22,2933.9285714286,1100,670.2380952381,2933.9285714286,796.0317460317,1004.1666666667,3175,939.880952381,565.4761904762,12000,1100,34.4714285714,17,0,6.5857142857,0,8.7428571429,54.6428571429,144.3571428571,68.14,1069.2857142857
2015-03-29,2936.9047619048,886.9047619048,636.1904761905,2936.9047619048,798.2142857143,1010.7142857143,3175,912.5,570.8333333333,12000,1100,37.8,19.9428571429,0.1142857143,7.3714285714,0,7.7714285714,53.8571428571,164.2857142857,68.14,906.1904761905
2015-04-05,2802.5793650794,830.9523809524,671.4285714286,2802.5793650794,723.8095238095,1038.0952380952,3000,825,658.9285714286,12000,1100,35.4428571429,15.9857142857,0.4,6.9,0.1428571429,10.0285714286,52.2857142857,170.5714285714,67.7914285714,946.4285714286
2015-04-12,2721.4285714286,837.1428571429,664.880952381,2721.4285714286,791.746031746,1117.1428571429,3000,882.3412698413,653.6904761905,12000,1100,36.8285714286,19.1714285714,0,7.6857142857,0,8.1142857143,45.4285714286,176.5714285714,67.53,917.1031746032
2015-04-19,2672.6190476191,809.5238095238,603.5714285714,2672.6190476191,938.0952380952,920,3321.4285714286,723.8095238095,666.9642857143,12000,1100,34.6714285714,19,0,7.3571428571,0,8.8857142857,48.2857142857,172.0714285714,67.05,906.4285714286
2015-04-26,2488.0952380952,871.130952381,701.1904761905,2488.0952380952,912.1031746032,911.9047619048,3450,999.8015873016,669.6428571429,12000,1100,38.4285714286,21.5857142857,0,9.2714285714,0,9.4285714286,41.4285714286,156.2142857143,66.69,945.4761904762
2015-05-03,2542.0634920635,875.5952380952,661.9047619048,2542.0634920635,832.1428571429,1176.1904761905,3450,892.5,986.1111111111,12000,1100,39.0428571429,20.8571428571,0,9.8428571429,0,10.7428571429,49.8571428571,186.7142857143,68.4685714286,1009.9206349206
2015-05-10,2562.380952381,930.4761904762,643.4523809524,2562.380952381,811.0714285714,934.2857142857,3450,966.1904761905,617.1428571429,12000,1100,39.6428571429,22.3285714286,0.7142857143,9.0285714286,0.4285714286,9.3428571429,45.6428571429,200.5714285714,70.84,1168.0952380952
2015-05-17,2597.2222222222,1171.8253968254,791.4285714286,2597.2222222222,858.9285714286,956.5476190476,3450,800.3968253968,813.0952380952,12000,1100,37.3857142857,22.7428571429,15.2142857143,6.1428571429,0.4285714286,7.6142857143,33.2857142857,153.5,71.7771428571,1126.0158730159
2015-05-24,2402.5793650794,1219.8412698413,627.380952381,2402.5793650794,867.8571428571,1016.0714285714,3450,900.3968253968,519.0476190476,12000,1100,36.6857142857,23.6428571429,0,7.9285714286,0,10.9714285714,34.0714285714,161.5,74.12,1201.4285714286
2015-05-31,2669.0476190476,1298.8095238095,644.0476190476,2669.0476190476,903.5714285714,1180.9523809524,3450,933.3333333333,780.3571428571,12000,1100,35.7142857143,23.4285714286,0.1714285714,7.9142857143,0.1428571429,8.2714285714,40.8571428571,195.7857142857,74.12,1429.7619047619
2015-06-07,2636.9047619048,1117.8571428571,654.7619047619,2636.9047619048,954.1666666667,1195.2380952381,3450,983.3333333333,778.0952380952,12000,1100,36.2428571429,22.3285714286,2.0428571429,7.0857142857,0.8571428571,8.4285714286,54.8571428571,233.7857142857,74.12,1507.1428571429
2015-06-14,2950,1208.3333333333,723.8095238095,2950,994.0476190476,1284.5238095238,3450,1132.1428571429,1213.8095238095,12000,1100,33.3142857143,22.5285714286,9.4,5.4714285714,0.5714285714,6.6428571429,56.6428571429,238.5714285714,74.12,1694.0476190476
2015-06-21,3345.2380952381,1145.2380952381,740.4761904762,3345.2380952381,968.5714285714,1327.1428571429,3450,1061.9047619048,1520.2380952381,12000,1100,29.9,22.2428571429,1.8571428571,4.9285714286,1.5714285714,3.1571428571,58.6428571429,236.8571428571,74.6857142857,1555.9523809524
2015-06-28,3499.4047619048,939.3650793651,689.2857142857,3499.4047619048,888.0952380952,1020.2380952381,3450,1595.8333333333,1417.1031746032,12000,1100,28.3285714286,22.8714285714,16.6142857143,3.5714285714,8.2857142857,4.8142857143,66.9285714286,255.1428571429,74.78,1860
2015-07-05,3263.0952380952,1210.4761904762,711.9047619048,3263.0952380952,990.4761904762,1333.3333333333,3450,1208.8095238095,1480,12000,1100,30.8428571429,22.2285714286,0.2571428571,5.8142857143,0.2857142857,8.7,73.0714285714,246.7142857143,74.5942857143,1865.9523809524
2015-07-12,2970.3968253968,1230.6349206349,706.6666666667,2970.3968253968,865.4761904762,1233.3333333333,3435.7142857143,1339.7619047619,1173.8095238095,12000,1100,30.2857142857,23.0857142857,0.5571428571,6.3285714286,0.4285714286,7.3142857143,82.7857142857,262.7857142857,74.52,1899.8253968254
2015-07-19,2848.8095238095,1201.1904761905,716.1904761905,2848.8095238095,795.2380952381,1513.0952380952,3200,1876.6666666667,1400.8690476191,12000,1100,30.3285714286,22.5,0.8285714286,5.4142857143,0.5714285714,5.6857142857,70,248.7142857143,73.0628571429,2111.9047619048
2015-07-26,2641.4285714286,1219.6031746032,664.7619047619,2641.4285714286,830.9523809524,1516.0714285714,3528.5714285714,1556.746031746,1264.6190476191,12000,1100,27.8,22.1285714286,4.9285714286,3.7,2.5714285714,1.6142857143,71.3571428571,249.4285714286,71.97,2491.3492063492
2015-08-02,2568.5714285714,1183.3333333333,815.4761904762,2568.5714285714,892.8571428571,1461.9047619048,3600,1225.7142857143,1416.4285714286,12000,1100,28.1142857143,21.6714285714,2.7857142857,3.9714285714,1,4.7428571429,70.4285714286,253.0714285714,71.2671428571,3314.7619047619
2015-08-09,2681.4285714286,1295.0793650794,945.4761904762,2681.4285714286,819.0476190476,1373.8095238095,3600,892.0634920635,1180.7936507937,12000,1100,28.6571428571,22.2,0.8428571429,4.5,0.5714285714,2.7428571429,84.2857142857,264.5714285714,69.51,3470.7936507937
2015-08-16,2457.7142857143,1243.6190476191,857.8571428571,2457.7142857143,805.7142857143,1528.5714285714,3600,603.8571428571,1191.0476190476,12000,1100,29.0857142857,21.6571428571,0.9142857143,4.4571428571,0.1428571429,3.5428571429,83.4285714286,252.6428571429,69.3285714286,3732.1428571429
2015-08-23,2400.380952381,876.6666666667,757.1428571429,2400.380952381,940.9523809524,1557.1428571429,3664.2857142857,823.8095238095,1117.0952380952,12000,1100,NA,NA,NA,NA,NA,NA,77.2142857143,247.2738095238,68.24,4812.9365079365
2015-08-30,2086.4285714286,775.4761904762,702.8571428571,2086.4285714286,829.7619047619,1591.6666666667,3600,755.7936507937,882.7777777778,12000,1100,28.7714285714,21.6,1.3857142857,4.7142857143,0.5714285714,3.8,80.5714285714,251.9285714286,68.24,5455.2380952381
2015-09-06,1887.6190476191,914.126984127,739.5238095238,1887.6190476191,894.0476190476,1685.7142857143,3575,894.5238095238,878.5714285714,12000,1100,31.3857142857,20.3,0.1142857143,4.7714285714,0,7.7571428571,76.7857142857,251.9285714286,68.2485714286,4807.1428571429
2015-09-13,1712.7380952381,947.2619047619,639.2857142857,1712.7380952381,1239.2857142857,1798.2142857143,3378.5714285714,840.3571428571,877.1428571429,12000,1100,31.1857142857,21.2571428571,13.6,5.1714285714,1.8571428571,5.7571428571,75.8571428571,248.9285714286,68.25,4937.5
2015-09-20,1487.0238095238,1187.5793650794,633.8095238095,1487.0238095238,1114.2857142857,1682.8571428571,3275,890.0396825397,636,12000,1100,29.6142857143,22.1142857143,11.1714285714,4.2714285714,1.5714285714,2.8571428571,76.4285714286,242.1428571429,68.25,4788.0952380952
