"","Date","PetrolPrice"
"2839",2010-01-22,48.76
"2840",2010-01-23,48.76
"2841",2010-01-24,48.76
"2842",2010-01-25,48.76
"2843",2010-01-26,48.76
"2844",2010-01-27,48.76
"2845",2010-01-28,48.76
"2846",2010-01-29,48.76
"2847",2010-01-30,48.76
"2848",2010-01-31,48.76
"2849",2010-02-01,48.76
"2850",2010-02-02,48.76
"2851",2010-02-03,48.76
"2852",2010-02-04,48.76
"2853",2010-02-05,48.76
"2854",2010-02-06,48.76
"2855",2010-02-07,48.76
"2856",2010-02-08,48.76
"2857",2010-02-09,48.76
"2858",2010-02-10,48.76
"2859",2010-02-11,48.76
"2860",2010-02-12,48.76
"2861",2010-02-13,48.76
"2862",2010-02-14,48.76
"2863",2010-02-15,48.76
"2864",2010-02-16,48.76
"2865",2010-02-17,48.76
"2866",2010-02-18,48.76
"2867",2010-02-19,48.76
"2868",2010-02-20,48.76
"2869",2010-02-21,48.76
"2870",2010-02-22,48.76
"2871",2010-02-23,48.76
"2872",2010-02-24,48.76
"2873",2010-02-25,48.76
"2874",2010-02-26,48.76
"2875",2010-02-27,51.68
"2876",2010-02-27,51.68
"2877",2010-02-28,51.68
"2878",2010-03-01,51.68
"2879",2010-03-02,51.68
"2880",2010-03-03,51.68
"2881",2010-03-04,51.68
"2882",2010-03-05,51.68
"2883",2010-03-06,51.68
"2884",2010-03-07,51.68
"2885",2010-03-08,51.68
"2886",2010-03-09,51.68
"2887",2010-03-10,51.68
"2888",2010-03-11,51.68
"2889",2010-03-12,51.68
"2890",2010-03-13,51.68
"2891",2010-03-14,51.68
"2892",2010-03-15,51.68
"2893",2010-03-16,51.68
"2894",2010-03-17,51.68
"2895",2010-03-18,51.68
"2896",2010-03-19,51.68
"2897",2010-03-20,51.68
"2898",2010-03-21,51.68
"2899",2010-03-22,51.68
"2900",2010-03-23,51.68
"2901",2010-03-24,51.68
"2902",2010-03-25,51.68
"2903",2010-03-26,51.68
"2904",2010-03-27,51.68
"2905",2010-03-28,51.68
"2906",2010-03-29,51.68
"2907",2010-03-30,51.68
"2908",2010-03-31,51.68
"2909",2010-04-01,52.2
"2910",2010-04-01,52.2
"2911",2010-04-02,52.2
"2912",2010-04-03,52.2
"2913",2010-04-04,52.2
"2914",2010-04-05,52.2
"2915",2010-04-06,52.2
"2916",2010-04-07,52.2
"2917",2010-04-08,52.2
"2918",2010-04-09,52.2
"2919",2010-04-10,52.2
"2920",2010-04-11,52.2
"2921",2010-04-12,52.2
"2922",2010-04-13,52.2
"2923",2010-04-14,52.2
"2924",2010-04-15,52.2
"2925",2010-04-16,52.2
"2926",2010-04-17,52.2
"2927",2010-04-18,52.2
"2928",2010-04-19,52.2
"2929",2010-04-20,52.2
"2930",2010-04-21,52.2
"2931",2010-04-22,52.2
"2932",2010-04-23,52.2
"2933",2010-04-24,52.2
"2934",2010-04-25,52.2
"2935",2010-04-26,52.2
"2936",2010-04-27,52.2
"2937",2010-04-28,52.2
"2938",2010-04-29,52.2
"2939",2010-04-30,52.2
"2940",2010-05-01,52.2
"2941",2010-05-02,52.2
"2942",2010-05-03,52.2
"2943",2010-05-04,52.2
"2944",2010-05-05,52.2
"2945",2010-05-06,52.2
"2946",2010-05-07,52.2
"2947",2010-05-08,52.2
"2948",2010-05-09,52.2
"2949",2010-05-10,52.2
"2950",2010-05-11,52.2
"2951",2010-05-12,52.2
"2952",2010-05-13,52.2
"2953",2010-05-14,52.2
"2954",2010-05-15,52.2
"2955",2010-05-16,52.2
"2956",2010-05-17,52.2
"2957",2010-05-18,52.2
"2958",2010-05-19,52.2
"2959",2010-05-20,52.2
"2960",2010-05-21,52.2
"2961",2010-05-22,52.2
"2962",2010-05-23,52.2
"2963",2010-05-24,52.2
"2964",2010-05-25,52.2
"2965",2010-05-26,52.2
"2966",2010-05-27,52.2
"2967",2010-05-28,52.2
"2968",2010-05-29,52.2
"2969",2010-05-30,52.2
"2970",2010-05-31,52.2
"2971",2010-06-01,52.2
"2972",2010-06-02,52.2
"2973",2010-06-03,52.2
"2974",2010-06-04,52.2
"2975",2010-06-05,52.2
"2976",2010-06-06,52.2
"2977",2010-06-07,52.2
"2978",2010-06-08,52.2
"2979",2010-06-09,52.2
"2980",2010-06-10,52.2
"2981",2010-06-11,52.2
"2982",2010-06-12,52.2
"2983",2010-06-13,52.2
"2984",2010-06-14,52.2
"2985",2010-06-15,52.2
"2986",2010-06-16,52.2
"2987",2010-06-17,52.2
"2988",2010-06-18,52.2
"2989",2010-06-19,52.2
"2990",2010-06-20,52.2
"2991",2010-06-21,52.2
"2992",2010-06-22,52.2
"2993",2010-06-23,52.2
"2994",2010-06-24,52.2
"2995",2010-06-25,52.2
"2996",2010-06-26,55.88
"2997",2010-06-26,55.88
"2998",2010-06-27,55.88
"2999",2010-06-28,55.88
"3000",2010-06-29,55.88
"3001",2010-06-30,55.88
"3002",2010-07-01,55.88
"3003",2010-07-02,55.88
"3004",2010-07-03,55.88
"3005",2010-07-04,55.88
"3006",2010-07-05,55.88
"3007",2010-07-06,55.88
"3008",2010-07-07,55.88
"3009",2010-07-08,55.88
"3010",2010-07-09,55.88
"3011",2010-07-10,55.88
"3012",2010-07-11,55.88
"3013",2010-07-12,55.88
"3014",2010-07-13,55.88
"3015",2010-07-14,55.88
"3016",2010-07-15,55.88
"3017",2010-07-16,55.88
"3018",2010-07-17,55.88
"3019",2010-07-18,55.88
"3020",2010-07-19,55.88
"3021",2010-07-20,55.88
"3022",2010-07-21,55.88
"3023",2010-07-22,55.88
"3024",2010-07-23,55.88
"3025",2010-07-24,55.88
"3026",2010-07-25,55.88
"3027",2010-07-26,55.88
"3028",2010-07-27,55.88
"3029",2010-07-28,55.88
"3030",2010-07-29,55.88
"3031",2010-07-30,55.88
"3032",2010-07-31,55.88
"3033",2010-08-01,55.88
"3034",2010-08-02,55.88
"3035",2010-08-03,55.88
"3036",2010-08-04,55.88
"3037",2010-08-05,55.88
"3038",2010-08-06,55.88
"3039",2010-08-07,55.88
"3040",2010-08-08,55.88
"3041",2010-08-09,55.88
"3042",2010-08-10,55.88
"3043",2010-08-11,55.88
"3044",2010-08-12,55.88
"3045",2010-08-13,55.88
"3046",2010-08-14,55.88
"3047",2010-08-15,55.88
"3048",2010-08-16,55.88
"3049",2010-08-17,55.88
"3050",2010-08-18,55.88
"3051",2010-08-19,55.88
"3052",2010-08-20,55.88
"3053",2010-08-21,55.88
"3054",2010-08-22,55.88
"3055",2010-08-23,55.88
"3056",2010-08-24,55.88
"3057",2010-08-25,55.88
"3058",2010-08-26,55.88
"3059",2010-08-27,55.88
"3060",2010-08-28,55.88
"3061",2010-08-29,55.88
"3062",2010-08-30,55.88
"3063",2010-08-31,55.88
"3064",2010-09-01,55.88
"3065",2010-09-02,55.88
"3066",2010-09-03,55.88
"3067",2010-09-04,55.88
"3068",2010-09-05,55.88
"3069",2010-09-06,55.88
"3070",2010-09-07,55.88
"3071",2010-09-08,55.97
"3072",2010-09-08,55.97
"3073",2010-09-09,55.97
"3074",2010-09-10,55.97
"3075",2010-09-11,55.97
"3076",2010-09-12,55.97
"3077",2010-09-13,55.97
"3078",2010-09-14,55.97
"3079",2010-09-15,55.97
"3080",2010-09-16,55.97
"3081",2010-09-17,55.97
"3082",2010-09-18,55.97
"3083",2010-09-19,55.97
"3084",2010-09-20,55.97
"3085",2010-09-21,56.25
"3086",2010-09-21,56.25
"3087",2010-09-22,56.25
"3088",2010-09-23,56.25
"3089",2010-09-24,56.25
"3090",2010-09-25,56.25
"3091",2010-09-26,56.25
"3092",2010-09-27,56.25
"3093",2010-09-28,56.25
"3094",2010-09-29,56.25
"3095",2010-09-30,56.25
"3096",2010-10-01,56.25
"3097",2010-10-02,56.25
"3098",2010-10-03,56.25
"3099",2010-10-04,56.25
"3100",2010-10-05,56.25
"3101",2010-10-06,56.25
"3102",2010-10-07,56.25
"3103",2010-10-08,56.25
"3104",2010-10-09,56.25
"3105",2010-10-10,56.25
"3106",2010-10-11,56.25
"3107",2010-10-12,56.25
"3108",2010-10-13,56.25
"3109",2010-10-14,56.25
"3110",2010-10-15,56.25
"3111",2010-10-16,56.25
"3112",2010-10-17,57.01
"3113",2010-10-17,57.01
"3114",2010-10-18,57.01
"3115",2010-10-19,57.01
"3116",2010-10-20,57.01
"3117",2010-10-21,57.01
"3118",2010-10-22,57.01
"3119",2010-10-23,57.01
"3120",2010-10-24,57.01
"3121",2010-10-25,57.01
"3122",2010-10-26,57.01
"3123",2010-10-27,57.01
"3124",2010-10-28,57.01
"3125",2010-10-29,57.01
"3126",2010-10-30,57.01
"3127",2010-10-31,57.01
"3128",2010-11-01,57.01
"3129",2010-11-02,57.01
"3130",2010-11-02,57.01
"3131",2010-11-03,57.01
"3132",2010-11-04,57.01
"3133",2010-11-05,57.01
"3134",2010-11-06,57.01
"3135",2010-11-07,57.01
"3136",2010-11-08,57.01
"3137",2010-11-09,57.35
"3138",2010-11-09,57.35
"3139",2010-11-10,57.35
"3140",2010-11-11,57.35
"3141",2010-11-12,57.35
"3142",2010-11-13,57.35
"3143",2010-11-14,57.35
"3144",2010-11-15,57.35
"3145",2010-11-16,57.35
"3146",2010-11-17,57.35
"3147",2010-11-18,57.35
"3148",2010-11-19,57.35
"3149",2010-11-20,57.35
"3150",2010-11-21,57.35
"3151",2010-11-22,57.35
"3152",2010-11-23,57.35
"3153",2010-11-24,57.35
"3154",2010-11-25,57.35
"3155",2010-11-26,57.35
"3156",2010-11-27,57.35
"3157",2010-11-28,57.35
"3158",2010-11-29,57.35
"3159",2010-11-30,57.35
"3160",2010-12-01,57.35
"3161",2010-12-02,57.35
"3162",2010-12-03,57.35
"3163",2010-12-04,57.35
"3164",2010-12-05,57.35
"3165",2010-12-06,57.35
"3166",2010-12-07,57.35
"3167",2010-12-08,57.35
"3168",2010-12-09,57.35
"3169",2010-12-10,57.35
"3170",2010-12-11,57.35
"3171",2010-12-12,57.35
"3172",2010-12-13,57.35
"3173",2010-12-14,57.35
"3174",2010-12-15,57.35
"3175",2010-12-16,60.46
"3176",2010-12-16,60.46
"3177",2010-12-17,60.46
"3178",2010-12-18,60.46
"3179",2010-12-19,60.46
"3180",2010-12-20,60.46
"3181",2010-12-21,60.46
"3182",2010-12-22,60.46
"3183",2010-12-23,60.46
"3184",2010-12-24,60.46
"3185",2010-12-25,60.46
"3186",2010-12-26,60.46
"3187",2010-12-27,60.46
"3188",2010-12-28,60.46
"3189",2010-12-29,60.46
"3190",2010-12-30,60.46
"3191",2010-12-31,60.46
"3192",2011-01-01,60.46
"3193",2011-01-02,60.46
"3194",2011-01-03,60.46
"3195",2011-01-04,60.46
"3196",2011-01-05,60.46
"3197",2011-01-06,60.46
"3198",2011-01-07,60.46
"3199",2011-01-08,60.46
"3200",2011-01-09,60.46
"3201",2011-01-10,60.46
"3202",2011-01-11,60.46
"3203",2011-01-12,60.46
"3204",2011-01-13,60.46
"3205",2011-01-14,60.46
"3206",2011-01-15,60.46
"3207",2011-01-16,63.08
"3208",2011-01-16,63.08
"3209",2011-01-17,63.08
"3210",2011-01-18,63.08
"3211",2011-01-19,63.08
"3212",2011-01-20,63.08
"3213",2011-01-21,63.08
"3214",2011-01-22,63.08
"3215",2011-01-23,63.08
"3216",2011-01-24,63.08
"3217",2011-01-25,63.08
"3218",2011-01-26,63.08
"3219",2011-01-27,63.08
"3220",2011-01-28,63.08
"3221",2011-01-29,63.08
"3222",2011-01-30,63.08
"3223",2011-01-31,63.08
"3224",2011-02-01,63.08
"3225",2011-02-02,63.08
"3226",2011-02-03,63.08
"3227",2011-02-04,63.08
"3228",2011-02-05,63.08
"3229",2011-02-06,63.08
"3230",2011-02-07,63.08
"3231",2011-02-08,63.08
"3232",2011-02-09,63.08
"3233",2011-02-10,63.08
"3234",2011-02-11,63.08
"3235",2011-02-12,63.08
"3236",2011-02-13,63.08
"3237",2011-02-14,63.08
"3238",2011-02-15,63.08
"3239",2011-02-16,63.08
"3240",2011-02-17,63.08
"3241",2011-02-18,63.08
"3242",2011-02-19,63.08
"3243",2011-02-20,63.08
"3244",2011-02-21,63.08
"3245",2011-02-22,63.08
"3246",2011-02-23,63.08
"3247",2011-02-24,63.08
"3248",2011-02-25,63.08
"3249",2011-02-26,63.08
"3250",2011-02-27,63.08
"3251",2011-02-28,63.08
"3252",2011-03-01,63.08
"3253",2011-03-02,63.08
"3254",2011-03-02,63.08
"3255",2011-03-03,63.08
"3256",2011-03-04,63.08
"3257",2011-03-05,63.08
"3258",2011-03-06,63.08
"3259",2011-03-07,63.08
"3260",2011-03-08,63.08
"3261",2011-03-09,63.08
"3262",2011-03-10,63.08
"3263",2011-03-11,63.08
"3264",2011-03-12,63.08
"3265",2011-03-13,63.08
"3266",2011-03-14,63.08
"3267",2011-03-15,63.08
"3268",2011-03-16,63.08
"3269",2011-03-17,63.08
"3270",2011-03-18,63.08
"3271",2011-03-19,63.08
"3272",2011-03-20,63.08
"3273",2011-03-21,63.08
"3274",2011-03-22,63.08
"3275",2011-03-23,63.08
"3276",2011-03-24,63.08
"3277",2011-03-25,63.08
"3278",2011-03-26,63.08
"3279",2011-03-27,63.08
"3280",2011-03-28,63.08
"3281",2011-03-29,63.08
"3282",2011-03-30,63.08
"3283",2011-03-31,63.08
"3284",2011-04-01,63.08
"3285",2011-04-02,63.08
"3286",2011-04-03,63.08
"3287",2011-04-04,63.08
"3288",2011-04-05,63.08
"3289",2011-04-06,63.08
"3290",2011-04-07,63.08
"3291",2011-04-08,63.08
"3292",2011-04-09,63.08
"3293",2011-04-10,63.08
"3294",2011-04-11,63.08
"3295",2011-04-12,63.08
"3296",2011-04-13,63.08
"3297",2011-04-14,63.08
"3298",2011-04-15,63.08
"3299",2011-04-16,63.08
"3300",2011-04-17,63.08
"3301",2011-04-18,63.08
"3302",2011-04-19,63.08
"3303",2011-04-20,63.08
"3304",2011-04-21,63.08
"3305",2011-04-22,63.08
"3306",2011-04-23,63.08
"3307",2011-04-24,63.08
"3308",2011-04-25,63.08
"3309",2011-04-26,63.08
"3310",2011-04-27,63.08
"3311",2011-04-28,63.08
"3312",2011-04-29,63.08
"3313",2011-04-30,63.08
"3314",2011-05-01,63.08
"3315",2011-05-02,63.08
"3316",2011-05-03,63.08
"3317",2011-05-04,63.08
"3318",2011-05-05,63.08
"3319",2011-05-06,63.08
"3320",2011-05-07,63.08
"3321",2011-05-08,63.08
"3322",2011-05-09,63.08
"3323",2011-05-10,63.08
"3324",2011-05-11,63.08
"3325",2011-05-12,63.08
"3326",2011-05-13,63.08
"3327",2011-05-14,63.08
"3328",2011-05-15,68.33
"3329",2011-05-15,68.33
"3330",2011-05-16,68.33
"3331",2011-05-17,68.33
"3332",2011-05-18,68.33
"3333",2011-05-19,68.33
"3334",2011-05-20,68.33
"3335",2011-05-21,68.33
"3336",2011-05-22,68.33
"3337",2011-05-23,68.33
"3338",2011-05-24,68.33
"3339",2011-05-25,68.33
"3340",2011-05-26,68.33
"3341",2011-05-27,68.33
"3342",2011-05-28,68.33
"3343",2011-05-29,68.33
"3344",2011-05-30,68.33
"3345",2011-05-31,68.33
"3346",2011-06-01,68.33
"3347",2011-06-02,68.33
"3348",2011-06-03,68.33
"3349",2011-06-04,68.33
"3350",2011-06-05,68.33
"3351",2011-06-06,68.33
"3352",2011-06-07,68.33
"3353",2011-06-08,68.33
"3354",2011-06-09,68.33
"3355",2011-06-10,68.33
"3356",2011-06-11,68.33
"3357",2011-06-12,68.33
"3358",2011-06-13,68.33
"3359",2011-06-14,68.33
"3360",2011-06-15,68.33
"3361",2011-06-16,68.33
"3362",2011-06-17,68.33
"3363",2011-06-18,68.33
"3364",2011-06-19,68.33
"3365",2011-06-20,68.33
"3366",2011-06-21,68.33
"3367",2011-06-22,68.33
"3368",2011-06-23,68.33
"3369",2011-06-24,68.33
"3370",2011-06-25,68.33
"3371",2011-06-26,68.33
"3372",2011-06-27,68.33
"3373",2011-06-28,68.33
"3374",2011-06-29,68.33
"3375",2011-06-30,68.33
"3376",2011-07-01,68.62
"3377",2011-07-01,68.62
"3378",2011-07-02,68.62
"3379",2011-07-03,68.62
"3380",2011-07-04,68.62
"3381",2011-07-05,68.62
"3382",2011-07-06,68.62
"3383",2011-07-07,68.62
"3384",2011-07-08,68.62
"3385",2011-07-09,68.62
"3386",2011-07-10,68.62
"3387",2011-07-11,68.62
"3388",2011-07-12,68.62
"3389",2011-07-13,68.62
"3390",2011-07-14,68.62
"3391",2011-07-15,68.62
"3392",2011-07-16,68.62
"3393",2011-07-17,68.62
"3394",2011-07-18,68.62
"3395",2011-07-19,68.62
"3396",2011-07-20,68.62
"3397",2011-07-21,68.62
"3398",2011-07-22,68.62
"3399",2011-07-23,68.62
"3400",2011-07-24,68.62
"3401",2011-07-25,68.62
"3402",2011-07-26,68.62
"3403",2011-07-27,68.62
"3404",2011-07-28,68.62
"3405",2011-07-29,68.62
"3406",2011-07-30,68.62
"3407",2011-07-31,68.62
"3408",2011-08-01,68.62
"3409",2011-08-02,68.62
"3410",2011-08-03,68.62
"3411",2011-08-04,68.62
"3412",2011-08-05,68.62
"3413",2011-08-06,68.62
"3414",2011-08-07,68.62
"3415",2011-08-08,68.62
"3416",2011-08-09,68.62
"3417",2011-08-10,68.62
"3418",2011-08-11,68.62
"3419",2011-08-12,68.62
"3420",2011-08-13,68.62
"3421",2011-08-14,68.62
"3422",2011-08-15,68.62
"3423",2011-08-16,68.62
"3424",2011-08-17,68.62
"3425",2011-08-18,68.62
"3426",2011-08-19,68.62
"3427",2011-08-20,68.62
"3428",2011-08-21,68.62
"3429",2011-08-22,68.62
"3430",2011-08-23,68.62
"3431",2011-08-24,68.62
"3432",2011-08-25,68.62
"3433",2011-08-26,68.62
"3434",2011-08-27,68.62
"3435",2011-08-28,68.62
"3436",2011-08-29,68.62
"3437",2011-08-30,68.62
"3438",2011-08-31,68.62
"3439",2011-09-01,68.62
"3440",2011-09-02,68.62
"3441",2011-09-03,68.62
"3442",2011-09-04,68.62
"3443",2011-09-05,68.62
"3444",2011-09-06,68.62
"3445",2011-09-07,68.62
"3446",2011-09-08,68.62
"3447",2011-09-09,68.62
"3448",2011-09-10,68.62
"3449",2011-09-11,68.62
"3450",2011-09-12,68.62
"3451",2011-09-13,68.62
"3452",2011-09-14,68.62
"3453",2011-09-15,68.62
"3454",2011-09-16,71.91
"3455",2011-09-16,71.91
"3456",2011-09-17,71.91
"3457",2011-09-18,71.91
"3458",2011-09-19,71.91
"3459",2011-09-20,71.91
"3460",2011-09-21,71.91
"3461",2011-09-22,71.91
"3462",2011-09-23,71.91
"3463",2011-09-24,71.91
"3464",2011-09-25,71.91
"3465",2011-09-26,71.91
"3466",2011-09-27,71.91
"3467",2011-09-28,71.91
"3468",2011-09-29,71.91
"3469",2011-09-30,71.91
"3470",2011-10-01,71.91
"3471",2011-10-02,71.91
"3472",2011-10-03,71.91
"3473",2011-10-04,71.91
"3474",2011-10-05,71.91
"3475",2011-10-06,71.91
"3476",2011-10-07,71.91
"3477",2011-10-08,71.91
"3478",2011-10-09,71.91
"3479",2011-10-10,71.91
"3480",2011-10-11,71.91
"3481",2011-10-12,71.91
"3482",2011-10-13,71.91
"3483",2011-10-14,71.91
"3484",2011-10-15,71.91
"3485",2011-10-16,71.91
"3486",2011-10-17,71.91
"3487",2011-10-18,71.91
"3488",2011-10-19,71.91
"3489",2011-10-20,71.91
"3490",2011-10-21,71.91
"3491",2011-10-22,71.91
"3492",2011-10-23,71.91
"3493",2011-10-24,71.91
"3494",2011-10-25,71.91
"3495",2011-10-26,71.91
"3496",2011-10-27,71.91
"3497",2011-10-28,71.91
"3498",2011-10-29,71.91
"3499",2011-10-30,71.91
"3500",2011-10-31,71.91
"3501",2011-11-01,71.91
"3502",2011-11-02,71.91
"3503",2011-11-03,71.91
"3504",2011-11-04,73.81
"3505",2011-11-04,73.81
"3506",2011-11-05,73.81
"3507",2011-11-06,73.81
"3508",2011-11-07,73.81
"3509",2011-11-08,73.81
"3510",2011-11-09,73.81
"3511",2011-11-10,73.81
"3512",2011-11-11,73.81
"3513",2011-11-12,73.81
"3514",2011-11-13,73.81
"3515",2011-11-14,73.81
"3516",2011-11-15,73.81
"3517",2011-11-16,71.47
"3518",2011-11-16,71.47
"3519",2011-11-17,71.47
"3520",2011-11-18,71.47
"3521",2011-11-19,71.47
"3522",2011-11-20,71.47
"3523",2011-11-21,71.47
"3524",2011-11-22,71.47
"3525",2011-11-23,71.47
"3526",2011-11-24,71.47
"3527",2011-11-25,71.47
"3528",2011-11-26,71.47
"3529",2011-11-27,71.47
"3530",2011-11-28,71.47
"3531",2011-11-29,71.47
"3532",2011-11-30,71.47
"3533",2011-12-01,70.66
"3534",2011-12-01,70.66
"3535",2011-12-02,70.66
"3536",2011-12-03,70.66
"3537",2011-12-04,70.66
"3538",2011-12-05,70.66
"3539",2011-12-06,70.66
"3540",2011-12-07,70.66
"3541",2011-12-08,70.66
"3542",2011-12-09,70.66
"3543",2011-12-10,70.66
"3544",2011-12-11,70.66
"3545",2011-12-12,70.66
"3546",2011-12-13,70.66
"3547",2011-12-14,70.66
"3548",2011-12-15,70.66
"3549",2011-12-16,70.66
"3550",2011-12-17,70.66
"3551",2011-12-18,70.66
"3552",2011-12-19,70.66
"3553",2011-12-20,70.66
"3554",2011-12-21,70.66
"3555",2011-12-22,70.66
"3556",2011-12-23,70.66
"3557",2011-12-24,70.66
"3558",2011-12-25,70.66
"3559",2011-12-26,70.66
"3560",2011-12-27,70.66
"3561",2011-12-28,70.66
"3562",2011-12-29,70.66
"3563",2011-12-30,70.66
"3564",2011-12-31,70.66
"3565",2012-01-01,70.66
"3566",2012-01-02,70.66
"3567",2012-01-03,70.66
"3568",2012-01-04,70.66
"3569",2012-01-05,70.66
"3570",2012-01-06,70.66
"3571",2012-01-07,70.66
"3572",2012-01-08,70.66
"3573",2012-01-09,70.66
"3574",2012-01-10,70.66
"3575",2012-01-11,70.66
"3576",2012-01-12,70.66
"3577",2012-01-13,70.66
"3578",2012-01-14,70.66
"3579",2012-01-15,70.66
"3580",2012-01-16,70.66
"3581",2012-01-17,70.66
"3582",2012-01-18,70.66
"3583",2012-01-19,70.66
"3584",2012-01-20,70.66
"3585",2012-01-21,70.66
"3586",2012-01-22,70.66
"3587",2012-01-23,70.66
"3588",2012-01-24,70.66
"3589",2012-01-25,70.66
"3590",2012-01-26,70.66
"3591",2012-01-27,70.66
"3592",2012-01-28,70.66
"3593",2012-01-29,70.66
"3594",2012-01-30,70.66
"3595",2012-01-31,70.66
"3596",2012-02-01,70.66
"3597",2012-02-02,70.66
"3598",2012-02-03,70.66
"3599",2012-02-04,70.66
"3600",2012-02-05,70.66
"3601",2012-02-06,70.66
"3602",2012-02-07,70.66
"3603",2012-02-08,70.66
"3604",2012-02-09,70.66
"3605",2012-02-10,70.66
"3606",2012-02-11,70.66
"3607",2012-02-12,70.66
"3608",2012-02-13,70.66
"3609",2012-02-14,70.66
"3610",2012-02-15,70.66
"3611",2012-02-16,70.66
"3612",2012-02-17,70.66
"3613",2012-02-18,70.66
"3614",2012-02-19,70.66
"3615",2012-02-20,70.66
"3616",2012-02-21,70.66
"3617",2012-02-22,70.66
"3618",2012-02-23,70.66
"3619",2012-02-24,70.66
"3620",2012-02-25,70.66
"3621",2012-02-26,70.66
"3622",2012-02-27,70.66
"3623",2012-02-28,70.66
"3624",2012-02-29,70.66
"3625",2012-03-01,70.66
"3626",2012-03-02,70.66
"3627",2012-03-03,70.66
"3628",2012-03-04,70.66
"3629",2012-03-05,70.66
"3630",2012-03-06,70.66
"3631",2012-03-07,70.66
"3632",2012-03-08,70.66
"3633",2012-03-09,70.66
"3634",2012-03-10,70.66
"3635",2012-03-11,70.66
"3636",2012-03-12,70.66
"3637",2012-03-13,70.66
"3638",2012-03-14,70.66
"3639",2012-03-15,70.66
"3640",2012-03-16,70.66
"3641",2012-03-17,70.66
"3642",2012-03-18,70.66
"3643",2012-03-19,70.66
"3644",2012-03-20,70.66
"3645",2012-03-21,70.66
"3646",2012-03-22,70.66
"3647",2012-03-23,70.66
"3648",2012-03-24,70.66
"3649",2012-03-25,70.66
"3650",2012-03-26,70.66
"3651",2012-03-27,70.66
"3652",2012-03-28,70.66
"3653",2012-03-29,70.66
"3654",2012-03-30,70.66
"3655",2012-03-31,70.66
"3656",2012-04-01,70.66
"3657",2012-04-02,70.66
"3658",2012-04-03,70.66
"3659",2012-04-04,70.66
"3660",2012-04-05,70.66
"3661",2012-04-06,70.66
"3662",2012-04-07,70.66
"3663",2012-04-08,70.66
"3664",2012-04-09,70.66
"3665",2012-04-10,70.66
"3666",2012-04-11,70.66
"3667",2012-04-12,70.66
"3668",2012-04-13,70.66
"3669",2012-04-14,70.66
"3670",2012-04-15,70.66
"3671",2012-04-16,70.66
"3672",2012-04-17,70.66
"3673",2012-04-18,70.66
"3674",2012-04-19,70.66
"3675",2012-04-20,70.66
"3676",2012-04-21,70.66
"3677",2012-04-22,70.66
"3678",2012-04-23,70.66
"3679",2012-04-24,70.66
"3680",2012-04-25,70.66
"3681",2012-04-26,70.66
"3682",2012-04-27,70.66
"3683",2012-04-28,70.66
"3684",2012-04-29,70.66
"3685",2012-04-30,70.66
"3686",2012-05-01,70.66
"3687",2012-05-02,70.66
"3688",2012-05-03,70.66
"3689",2012-05-04,70.66
"3690",2012-05-05,70.66
"3691",2012-05-06,70.66
"3692",2012-05-07,70.66
"3693",2012-05-08,70.66
"3694",2012-05-09,70.66
"3695",2012-05-10,70.66
"3696",2012-05-11,70.66
"3697",2012-05-12,70.66
"3698",2012-05-13,70.66
"3699",2012-05-14,70.66
"3700",2012-05-15,70.66
"3701",2012-05-16,70.66
"3702",2012-05-17,70.66
"3703",2012-05-18,70.66
"3704",2012-05-19,70.66
"3705",2012-05-20,70.66
"3706",2012-05-21,70.66
"3707",2012-05-22,70.66
"3708",2012-05-23,70.66
"3709",2012-05-24,78.57
"3710",2012-05-24,78.57
"3711",2012-05-25,78.57
"3712",2012-05-26,78.57
"3713",2012-05-27,78.57
"3714",2012-05-28,78.57
"3715",2012-05-29,78.57
"3716",2012-05-30,78.57
"3717",2012-05-31,78.57
"3718",2012-06-01,78.57
"3719",2012-06-02,78.57
"3720",2012-06-03,76.45
"3721",2012-06-03,76.45
"3722",2012-06-04,76.45
"3723",2012-06-05,76.45
"3724",2012-06-06,76.45
"3725",2012-06-07,76.45
"3726",2012-06-08,76.45
"3727",2012-06-09,76.45
"3728",2012-06-10,76.45
"3729",2012-06-11,76.45
"3730",2012-06-12,76.45
"3731",2012-06-13,76.45
"3732",2012-06-14,76.45
"3733",2012-06-15,76.45
"3734",2012-06-16,76.45
"3735",2012-06-17,76.45
"3736",2012-06-18,76.45
"3737",2012-06-18,76.45
"3738",2012-06-19,76.45
"3739",2012-06-20,76.45
"3740",2012-06-21,76.45
"3741",2012-06-22,76.45
"3742",2012-06-23,76.45
"3743",2012-06-24,76.45
"3744",2012-06-25,76.45
"3745",2012-06-26,76.45
"3746",2012-06-27,76.45
"3747",2012-06-28,76.45
"3748",2012-06-29,73.35
"3749",2012-06-29,73.35
"3750",2012-06-30,73.35
"3751",2012-07-01,73.35
"3752",2012-07-02,73.35
"3753",2012-07-03,73.35
"3754",2012-07-04,73.35
"3755",2012-07-05,73.35
"3756",2012-07-06,73.35
"3757",2012-07-07,73.35
"3758",2012-07-08,73.35
"3759",2012-07-09,73.35
"3760",2012-07-10,73.35
"3761",2012-07-11,73.35
"3762",2012-07-12,73.35
"3763",2012-07-13,73.35
"3764",2012-07-14,73.35
"3765",2012-07-15,73.35
"3766",2012-07-16,73.35
"3767",2012-07-17,73.35
"3768",2012-07-18,73.35
"3769",2012-07-19,73.35
"3770",2012-07-20,73.35
