Date,zone,centre,Price
21-11-01,4,BANGALORE,800
21-11-01,4,THIRUVANANTHAPURAM,1220
21-11-01,4,ERNAKULAM,1120
21-11-01,4,CHENNAI,1300
21-11-01,4,MADURAI,1500
21-11-01,4,PONDICHERRY,1400
28-11-01,1,HISAR,1000
28-11-01,1,KARNAL,850
28-11-01,1,SHIMLA,1050
28-11-01,1,MANDI,950
28-11-01,1,SRINAGAR,NA
28-11-01,1,JAMMU,NA
28-11-01,1,AMRITSAR,900
28-11-01,1,LUDHIANA,900
28-11-01,1,LUCKNOW,NA
28-11-01,1,KANPUR,NA
28-11-01,1,CHANDIGARH,750
28-11-01,1,DELHI,724
28-11-01,2,AHMEDABAD,850
28-11-01,2,RAJKOT,800
28-11-01,2,PANAJI,1400
28-11-01,2,BHOPAL,700
28-11-01,2,INDORE,650
28-11-01,2,MUMBAI,750
28-11-01,2,NAGPUR,650
28-11-01,2,JAIPUR,600
28-11-01,2,JODHPUR,400
28-11-01,3,GUWAHATI,1600
28-11-01,3,PATNA,900
28-11-01,3,SHILLONG,1600
28-11-01,3,AIZAWL,2050
28-11-01,3,BHUBANESHWAR,900
28-11-01,3,CUTTACK,1000
28-11-01,3,KOLKATA,1125
28-11-01,3,AGARTALA,830
28-11-01,4,HYDERABAD,1000
28-11-01,4,VIJAYAWADA,800
28-11-01,4,BANGALORE,800
28-11-01,4,THIRUVANANTHAPURAM,1240
28-11-01,4,ERNAKULAM,1300
28-11-01,4,CHENNAI,600
28-11-01,4,MADURAI,1100
28-11-01,4,PONDICHERRY,1000
05-12-01,1,HISAR,1000
05-12-01,1,KARNAL,850
05-12-01,1,SHIMLA,875
05-12-01,1,MANDI,850
05-12-01,1,SRINAGAR,NA
05-12-01,1,JAMMU,NA
05-12-01,1,AMRITSAR,900
05-12-01,1,LUDHIANA,900
05-12-01,1,LUCKNOW,NA
05-12-01,1,KANPUR,NA
05-12-01,1,CHANDIGARH,530
05-12-01,1,DELHI,720
05-12-01,2,AHMEDABAD,NA
05-12-01,2,RAJKOT,NA
05-12-01,2,PANAJI,900
05-12-01,2,BHOPAL,700
05-12-01,2,INDORE,650
05-12-01,2,MUMBAI,650
05-12-01,2,NAGPUR,500
05-12-01,2,JAIPUR,600
05-12-01,2,JODHPUR,400
05-12-01,3,GUWAHATI,1600
05-12-01,3,PATNA,900
05-12-01,3,SHILLONG,1300
05-12-01,3,AIZAWL,2050
05-12-01,3,BHUBANESHWAR,700
05-12-01,3,CUTTACK,820
05-12-01,3,KOLKATA,1125
05-12-01,3,AGARTALA,1000
05-12-01,4,HYDERABAD,1000
05-12-01,4,VIJAYAWADA,800
05-12-01,4,BANGALORE,800
05-12-01,4,THIRUVANANTHAPURAM,1240
05-12-01,4,ERNAKULAM,1300
05-12-01,4,CHENNAI,600
05-12-01,4,MADURAI,900
05-12-01,4,PONDICHERRY,900
12-12-01,1,HISAR,820
12-12-01,1,KARNAL,850
12-12-01,1,SHIMLA,675
12-12-01,1,MANDI,750
12-12-01,1,SRINAGAR,NA
12-12-01,1,JAMMU,NA
12-12-01,1,AMRITSAR,800
12-12-01,1,LUDHIANA,650
12-12-01,1,LUCKNOW,NA
12-12-01,1,KANPUR,NA
12-12-01,1,CHANDIGARH,530
12-12-01,1,DELHI,550
12-12-01,2,AHMEDABAD,800
12-12-01,2,RAJKOT,700
12-12-01,2,PANAJI,800
12-12-01,2,BHOPAL,NA
12-12-01,2,INDORE,NA
12-12-01,2,MUMBAI,575
12-12-01,2,NAGPUR,450
12-12-01,2,JAIPUR,500
12-12-01,2,JODHPUR,475
12-12-01,3,GUWAHATI,700
12-12-01,3,PATNA,900
12-12-01,3,SHILLONG,1300
12-12-01,3,AIZAWL,1300
12-12-01,3,BHUBANESHWAR,700
12-12-01,3,CUTTACK,730
12-12-01,3,KOLKATA,750
12-12-01,3,AGARTALA,1000
12-12-01,4,HYDERABAD,800
12-12-01,4,VIJAYAWADA,800
12-12-01,4,BANGALORE,800
12-12-01,4,THIRUVANANTHAPURAM,920
12-12-01,4,ERNAKULAM,800
12-12-01,4,CHENNAI,600
12-12-01,4,MADURAI,800
12-12-01,4,PONDICHERRY,700
19-12-01,1,HISAR,800
19-12-01,1,KARNAL,650
19-12-01,1,SHIMLA,700
19-12-01,1,MANDI,750
19-12-01,1,SRINAGAR,NA
19-12-01,1,JAMMU,NA
19-12-01,1,AMRITSAR,800
19-12-01,1,LUDHIANA,650
19-12-01,1,LUCKNOW,NA
19-12-01,1,KANPUR,NA
19-12-01,1,CHANDIGARH,540
19-12-01,1,DELHI,550
19-12-01,2,AHMEDABAD,393
19-12-01,2,RAJKOT,700
19-12-01,2,PANAJI,800
19-12-01,2,BHOPAL,800
19-12-01,2,INDORE,750
19-12-01,2,MUMBAI,475
19-12-01,2,NAGPUR,450
19-12-01,2,JAIPUR,475
19-12-01,2,JODHPUR,450
19-12-01,3,GUWAHATI,700
19-12-01,3,PATNA,900
19-12-01,3,SHILLONG,850
19-12-01,3,AIZAWL,1400
19-12-01,3,BHUBANESHWAR,700
19-12-01,3,CUTTACK,730
19-12-01,3,KOLKATA,500
19-12-01,3,AGARTALA,700
19-12-01,4,HYDERABAD,600
19-12-01,4,VIJAYAWADA,700
19-12-01,4,BANGALORE,550
19-12-01,4,THIRUVANANTHAPURAM,920
19-12-01,4,ERNAKULAM,800
19-12-01,4,CHENNAI,600
19-12-01,4,MADURAI,800
19-12-01,4,PONDICHERRY,750
26-12-01,1,HISAR,800
26-12-01,1,KARNAL,650
26-12-01,1,SHIMLA,725
26-12-01,1,MANDI,750
26-12-01,1,SRINAGAR,NA
26-12-01,1,JAMMU,NA
26-12-01,1,AMRITSAR,800
26-12-01,1,LUDHIANA,700
26-12-01,1,LUCKNOW,NA
26-12-01,1,KANPUR,NA
26-12-01,1,CHANDIGARH,540
26-12-01,1,DELHI,600
26-12-01,2,AHMEDABAD,393
26-12-01,2,RAJKOT,700
26-12-01,2,PANAJI,600
26-12-01,2,BHOPAL,500
26-12-01,2,INDORE,550
26-12-01,2,MUMBAI,440
26-12-01,2,NAGPUR,450
26-12-01,2,JAIPUR,400
26-12-01,2,JODHPUR,380
26-12-01,3,GUWAHATI,600
26-12-01,3,PATNA,875
26-12-01,3,SHILLONG,850
26-12-01,3,AIZAWL,1400
26-12-01,3,BHUBANESHWAR,600
26-12-01,3,CUTTACK,600
26-12-01,3,KOLKATA,580
26-12-01,3,AGARTALA,800
26-12-01,4,HYDERABAD,600
26-12-01,4,VIJAYAWADA,700
26-12-01,4,BANGALORE,350
26-12-01,4,THIRUVANANTHAPURAM,610
26-12-01,4,ERNAKULAM,750
26-12-01,4,CHENNAI,500
26-12-01,4,MADURAI,700
26-12-01,4,PONDICHERRY,700
02-01-02,1,HISAR,500
02-01-02,1,KARNAL,500
02-01-02,1,SHIMLA,625
02-01-02,1,MANDI,600
02-01-02,1,SRINAGAR,NA
02-01-02,1,JAMMU,NA
02-01-02,1,AMRITSAR,800
02-01-02,1,LUDHIANA,700
02-01-02,1,LUCKNOW,NA
02-01-02,1,KANPUR,NA
02-01-02,1,CHANDIGARH,300
02-01-02,1,DELHI,434
02-01-02,2,AHMEDABAD,350
02-01-02,2,RAJKOT,700
02-01-02,2,PANAJI,550
02-01-02,2,BHOPAL,500
02-01-02,2,INDORE,550
02-01-02,2,MUMBAI,400
02-01-02,2,NAGPUR,425
02-01-02,2,JAIPUR,400
02-01-02,2,JODHPUR,450
02-01-02,3,GUWAHATI,650
02-01-02,3,PATNA,875
02-01-02,3,SHILLONG,NA
02-01-02,3,AIZAWL,1400
02-01-02,3,BHUBANESHWAR,600
02-01-02,3,CUTTACK,600
02-01-02,3,KOLKATA,500
02-01-02,3,AGARTALA,900
02-01-02,4,HYDERABAD,600
02-01-02,4,VIJAYAWADA,700
02-01-02,4,BANGALORE,360
02-01-02,4,THIRUVANANTHAPURAM,670
02-01-02,4,ERNAKULAM,750
02-01-02,4,CHENNAI,300
02-01-02,4,MADURAI,700
02-01-02,4,PONDICHERRY,700
09-01-02,1,HISAR,500
09-01-02,1,KARNAL,500
09-01-02,1,SHIMLA,625
09-01-02,1,MANDI,600
09-01-02,1,SRINAGAR,NA
09-01-02,1,JAMMU,NA
09-01-02,1,AMRITSAR,800
09-01-02,1,LUDHIANA,620
09-01-02,1,LUCKNOW,NA
09-01-02,1,KANPUR,NA
09-01-02,1,CHANDIGARH,300
09-01-02,1,DELHI,450
09-01-02,2,AHMEDABAD,350
09-01-02,2,RAJKOT,700
09-01-02,2,PANAJI,550
09-01-02,2,BHOPAL,500
09-01-02,2,INDORE,550
09-01-02,2,MUMBAI,400
09-01-02,2,NAGPUR,313
09-01-02,2,JAIPUR,380
09-01-02,2,JODHPUR,450
09-01-02,3,GUWAHATI,600
09-01-02,3,PATNA,875
09-01-02,3,SHILLONG,800
09-01-02,3,AIZAWL,1400
09-01-02,3,BHUBANESHWAR,500
09-01-02,3,CUTTACK,460
09-01-02,3,KOLKATA,450
09-01-02,3,AGARTALA,780
09-01-02,4,HYDERABAD,450
09-01-02,4,VIJAYAWADA,700
09-01-02,4,BANGALORE,360
09-01-02,4,THIRUVANANTHAPURAM,670
09-01-02,4,ERNAKULAM,750
09-01-02,4,CHENNAI,400
09-01-02,4,MADURAI,600
09-01-02,4,PONDICHERRY,700
16-01-02,1,HISAR,500
16-01-02,1,KARNAL,700
16-01-02,1,SHIMLA,550
16-01-02,1,MANDI,575
16-01-02,1,SRINAGAR,NA
16-01-02,1,JAMMU,NA
16-01-02,1,AMRITSAR,800
16-01-02,1,LUDHIANA,620
16-01-02,1,LUCKNOW,NA
16-01-02,1,KANPUR,NA
16-01-02,1,CHANDIGARH,300
16-01-02,1,DELHI,350
16-01-02,2,AHMEDABAD,NA
16-01-02,2,RAJKOT,NA
16-01-02,2,PANAJI,450
16-01-02,2,BHOPAL,500
16-01-02,2,INDORE,550
16-01-02,2,MUMBAI,310
16-01-02,2,NAGPUR,293
16-01-02,2,JAIPUR,325
16-01-02,2,JODHPUR,450
16-01-02,3,GUWAHATI,600
16-01-02,3,PATNA,875
16-01-02,3,SHILLONG,550
16-01-02,3,AIZAWL,800
16-01-02,3,BHUBANESHWAR,500
16-01-02,3,CUTTACK,460
16-01-02,3,KOLKATA,470
16-01-02,3,AGARTALA,600
16-01-02,4,HYDERABAD,450
16-01-02,4,VIJAYAWADA,700
16-01-02,4,BANGALORE,330
16-01-02,4,THIRUVANANTHAPURAM,550
16-01-02,4,ERNAKULAM,520
16-01-02,4,CHENNAI,300
16-01-02,4,MADURAI,600
16-01-02,4,PONDICHERRY,650
23-01-02,1,HISAR,500
23-01-02,1,KARNAL,700
23-01-02,1,SHIMLA,520
23-01-02,1,MANDI,600
23-01-02,1,SRINAGAR,NA
23-01-02,1,JAMMU,NA
23-01-02,1,AMRITSAR,700
23-01-02,1,LUDHIANA,650
23-01-02,1,LUCKNOW,NA
23-01-02,1,KANPUR,NA
23-01-02,1,CHANDIGARH,320
23-01-02,1,DELHI,386
23-01-02,2,AHMEDABAD,450
23-01-02,2,RAJKOT,600
23-01-02,2,PANAJI,500
23-01-02,2,BHOPAL,400
23-01-02,2,INDORE,450
23-01-02,2,MUMBAI,340
23-01-02,2,NAGPUR,243
23-01-02,2,JAIPUR,280
23-01-02,2,JODHPUR,450
23-01-02,3,GUWAHATI,600
23-01-02,3,PATNA,500
23-01-02,3,SHILLONG,650
23-01-02,3,AIZAWL,800
23-01-02,3,BHUBANESHWAR,450
23-01-02,3,CUTTACK,530
23-01-02,3,KOLKATA,425
23-01-02,3,AGARTALA,600
23-01-02,4,HYDERABAD,450
23-01-02,4,VIJAYAWADA,700
23-01-02,4,BANGALORE,300
23-01-02,4,THIRUVANANTHAPURAM,570
23-01-02,4,ERNAKULAM,600
23-01-02,4,CHENNAI,300
23-01-02,4,MADURAI,500
23-01-02,4,PONDICHERRY,650
30-01-02,1,HISAR,500
30-01-02,1,KARNAL,700
30-01-02,1,SHIMLA,550
30-01-02,1,MANDI,525
30-01-02,1,SRINAGAR,NA
30-01-02,1,JAMMU,NA
30-01-02,1,AMRITSAR,700
30-01-02,1,LUDHIANA,660
30-01-02,1,LUCKNOW,NA
30-01-02,1,KANPUR,NA
30-01-02,1,CHANDIGARH,320
30-01-02,1,DELHI,328
30-01-02,2,AHMEDABAD,450
30-01-02,2,RAJKOT,600
30-01-02,2,PANAJI,450
30-01-02,2,BHOPAL,400
30-01-02,2,INDORE,450
30-01-02,2,MUMBAI,300
30-01-02,2,NAGPUR,263
30-01-02,2,JAIPUR,280
30-01-02,2,JODHPUR,450
30-01-02,3,GUWAHATI,450
30-01-02,3,PATNA,500
30-01-02,3,SHILLONG,500
30-01-02,3,AIZAWL,800
30-01-02,3,BHUBANESHWAR,500
30-01-02,3,CUTTACK,460
30-01-02,3,KOLKATA,475
30-01-02,3,AGARTALA,600
30-01-02,4,HYDERABAD,450
30-01-02,4,VIJAYAWADA,700
30-01-02,4,BANGALORE,315
30-01-02,4,THIRUVANANTHAPURAM,470
30-01-02,4,ERNAKULAM,500
30-01-02,4,CHENNAI,300
30-01-02,4,MADURAI,500
30-01-02,4,PONDICHERRY,450
06-02-02,1,HISAR,500
06-02-02,1,KARNAL,580
06-02-02,1,SHIMLA,450
06-02-02,1,MANDI,500
06-02-02,1,SRINAGAR,NA
06-02-02,1,JAMMU,NA
06-02-02,1,AMRITSAR,700
06-02-02,1,LUDHIANA,660
06-02-02,1,LUCKNOW,NA
06-02-02,1,KANPUR,NA
06-02-02,1,CHANDIGARH,300
06-02-02,1,DELHI,386
06-02-02,2,AHMEDABAD,NA
06-02-02,2,RAJKOT,NA
06-02-02,2,PANAJI,400
06-02-02,2,BHOPAL,400
06-02-02,2,INDORE,400
06-02-02,2,MUMBAI,250
06-02-02,2,NAGPUR,260
06-02-02,2,JAIPUR,280
06-02-02,2,JODHPUR,400
06-02-02,3,GUWAHATI,450
06-02-02,3,PATNA,500
06-02-02,3,SHILLONG,600
06-02-02,3,AIZAWL,850
06-02-02,3,BHUBANESHWAR,400
06-02-02,3,CUTTACK,425
06-02-02,3,KOLKATA,475
06-02-02,3,AGARTALA,650
06-02-02,4,HYDERABAD,450
06-02-02,4,VIJAYAWADA,450
06-02-02,4,BANGALORE,290
06-02-02,4,THIRUVANANTHAPURAM,470
06-02-02,4,ERNAKULAM,500
06-02-02,4,CHENNAI,300
06-02-02,4,MADURAI,500
06-02-02,4,PONDICHERRY,500
13-02-02,1,HISAR,500
13-02-02,1,KARNAL,500
13-02-02,1,SHIMLA,525
13-02-02,1,MANDI,500
13-02-02,1,SRINAGAR,NA
13-02-02,1,JAMMU,NA
13-02-02,1,AMRITSAR,700
13-02-02,1,LUDHIANA,660
13-02-02,1,LUCKNOW,NA
13-02-02,1,KANPUR,NA
13-02-02,1,CHANDIGARH,300
13-02-02,1,DELHI,382
13-02-02,2,AHMEDABAD,230
13-02-02,2,RAJKOT,600
13-02-02,2,PANAJI,400
13-02-02,2,BHOPAL,400
13-02-02,2,INDORE,400
13-02-02,2,MUMBAI,260
13-02-02,2,NAGPUR,265
13-02-02,2,JAIPUR,280
13-02-02,2,JODHPUR,400
13-02-02,3,GUWAHATI,450
13-02-02,3,PATNA,400
13-02-02,3,SHILLONG,650
13-02-02,3,AIZAWL,850
13-02-02,3,BHUBANESHWAR,400
13-02-02,3,CUTTACK,425
13-02-02,3,KOLKATA,400
13-02-02,3,AGARTALA,650
13-02-02,4,HYDERABAD,380
13-02-02,4,VIJAYAWADA,450
13-02-02,4,BANGALORE,290
13-02-02,4,THIRUVANANTHAPURAM,NA
13-02-02,4,ERNAKULAM,NA
13-02-02,4,CHENNAI,300
13-02-02,4,MADURAI,500
13-02-02,4,PONDICHERRY,500
20-02-02,1,HISAR,500
20-02-02,1,KARNAL,500
20-02-02,1,SHIMLA,525
20-02-02,1,MANDI,500
20-02-02,1,SRINAGAR,NA
20-02-02,1,JAMMU,NA
20-02-02,1,AMRITSAR,600
20-02-02,1,LUDHIANA,700
20-02-02,1,LUCKNOW,NA
20-02-02,1,KANPUR,NA
20-02-02,1,CHANDIGARH,300
20-02-02,1,DELHI,382
20-02-02,2,AHMEDABAD,NA
20-02-02,2,RAJKOT,NA
20-02-02,2,PANAJI,400
20-02-02,2,BHOPAL,400
20-02-02,2,INDORE,400
20-02-02,2,MUMBAI,250
20-02-02,2,NAGPUR,362
20-02-02,2,JAIPUR,280
20-02-02,2,JODHPUR,400
20-02-02,3,GUWAHATI,650
20-02-02,3,PATNA,400
20-02-02,3,SHILLONG,650
20-02-02,3,AIZAWL,950
20-02-02,3,BHUBANESHWAR,400
20-02-02,3,CUTTACK,425
20-02-02,3,KOLKATA,388
20-02-02,3,AGARTALA,600
20-02-02,4,HYDERABAD,380
20-02-02,4,VIJAYAWADA,450
20-02-02,4,BANGALORE,290
20-02-02,4,THIRUVANANTHAPURAM,NA
20-02-02,4,ERNAKULAM,NA
20-02-02,4,CHENNAI,400
20-02-02,4,MADURAI,500
20-02-02,4,PONDICHERRY,450
27-02-02,1,HISAR,500
27-02-02,1,KARNAL,500
27-02-02,1,SHIMLA,475
27-02-02,1,MANDI,500
27-02-02,1,SRINAGAR,NA
27-02-02,1,JAMMU,NA
27-02-02,1,AMRITSAR,600
27-02-02,1,LUDHIANA,700
27-02-02,1,LUCKNOW,NA
27-02-02,1,KANPUR,NA
27-02-02,1,CHANDIGARH,NA
27-02-02,1,DELHI,380
27-02-02,2,AHMEDABAD,NA
27-02-02,2,RAJKOT,480
27-02-02,2,PANAJI,400
27-02-02,2,BHOPAL,400
27-02-02,2,INDORE,400
27-02-02,2,MUMBAI,250
27-02-02,2,NAGPUR,362
27-02-02,2,JAIPUR,280
27-02-02,2,JODHPUR,450
27-02-02,3,GUWAHATI,650
27-02-02,3,PATNA,400
27-02-02,3,SHILLONG,650
27-02-02,3,AIZAWL,950
27-02-02,3,BHUBANESHWAR,425
27-02-02,3,CUTTACK,350
27-02-02,3,KOLKATA,440
27-02-02,3,AGARTALA,600
27-02-02,4,HYDERABAD,380
27-02-02,4,VIJAYAWADA,450
27-02-02,4,BANGALORE,300
27-02-02,4,THIRUVANANTHAPURAM,NA
27-02-02,4,ERNAKULAM,NA
27-02-02,4,CHENNAI,200
27-02-02,4,MADURAI,500
27-02-02,4,PONDICHERRY,500
06-03-02,1,HISAR,500
06-03-02,1,KARNAL,500
06-03-02,1,SHIMLA,550
06-03-02,1,MANDI,500
06-03-02,1,SRINAGAR,NA
06-03-02,1,JAMMU,NA
06-03-02,1,AMRITSAR,NA
06-03-02,1,LUDHIANA,NA
06-03-02,1,LUCKNOW,NA
06-03-02,1,KANPUR,NA
06-03-02,1,CHANDIGARH,NA
06-03-02,1,DELHI,375
06-03-02,2,AHMEDABAD,NA
06-03-02,2,RAJKOT,460
06-03-02,2,PANAJI,NA
06-03-02,2,BHOPAL,450
06-03-02,2,INDORE,400
06-03-02,2,MUMBAI,275
06-03-02,2,NAGPUR,362
06-03-02,2,JAIPUR,250
06-03-02,2,JODHPUR,350
06-03-02,3,GUWAHATI,500
06-03-02,3,PATNA,400
06-03-02,3,SHILLONG,650
06-03-02,3,AIZAWL,950
06-03-02,3,BHUBANESHWAR,425
06-03-02,3,CUTTACK,400
06-03-02,3,KOLKATA,425
06-03-02,3,AGARTALA,625
06-03-02,4,HYDERABAD,280
06-03-02,4,VIJAYAWADA,450
06-03-02,4,BANGALORE,250
06-03-02,4,THIRUVANANTHAPURAM,NA
06-03-02,4,ERNAKULAM,NA
06-03-02,4,CHENNAI,300
06-03-02,4,MADURAI,500
06-03-02,4,PONDICHERRY,480
13-03-02,1,HISAR,500
13-03-02,1,KARNAL,400
13-03-02,1,SHIMLA,550
13-03-02,1,MANDI,500
13-03-02,1,SRINAGAR,NA
13-03-02,1,JAMMU,NA
13-03-02,1,AMRITSAR,NA
13-03-02,1,LUDHIANA,NA
13-03-02,1,LUCKNOW,NA
13-03-02,1,KANPUR,NA
13-03-02,1,CHANDIGARH,380
13-03-02,1,DELHI,368
13-03-02,2,AHMEDABAD,NA
13-03-02,2,RAJKOT,460
13-03-02,2,PANAJI,NA
13-03-02,2,BHOPAL,400
13-03-02,2,INDORE,400
13-03-02,2,MUMBAI,220
13-03-02,2,NAGPUR,263
13-03-02,2,JAIPUR,250
13-03-02,2,JODHPUR,400
13-03-02,3,GUWAHATI,500
13-03-02,3,PATNA,400
13-03-02,3,SHILLONG,500
13-03-02,3,AIZAWL,950
13-03-02,3,BHUBANESHWAR,425
13-03-02,3,CUTTACK,400
13-03-02,3,KOLKATA,375
13-03-02,3,AGARTALA,625
13-03-02,4,HYDERABAD,280
13-03-02,4,VIJAYAWADA,450
13-03-02,4,BANGALORE,250
13-03-02,4,THIRUVANANTHAPURAM,NA
13-03-02,4,ERNAKULAM,NA
13-03-02,4,CHENNAI,300
13-03-02,4,MADURAI,500
13-03-02,4,PONDICHERRY,480
20-03-02,1,HISAR,500
20-03-02,1,KARNAL,700
20-03-02,1,SHIMLA,500
20-03-02,1,MANDI,500
20-03-02,1,SRINAGAR,NA
20-03-02,1,JAMMU,NA
20-03-02,1,AMRITSAR,NA
20-03-02,1,LUDHIANA,NA
20-03-02,1,LUCKNOW,NA
20-03-02,1,KANPUR,NA
20-03-02,1,CHANDIGARH,400
20-03-02,1,DELHI,328
20-03-02,2,AHMEDABAD,NA
20-03-02,2,RAJKOT,NA
20-03-02,2,PANAJI,350
20-03-02,2,BHOPAL,400
20-03-02,2,INDORE,400
20-03-02,2,MUMBAI,220
20-03-02,2,NAGPUR,268
20-03-02,2,JAIPUR,250
20-03-02,2,JODHPUR,300
20-03-02,3,GUWAHATI,500
20-03-02,3,PATNA,400
20-03-02,3,SHILLONG,550
20-03-02,3,AIZAWL,950
20-03-02,3,BHUBANESHWAR,425
20-03-02,3,CUTTACK,400
20-03-02,3,KOLKATA,388
20-03-02,3,AGARTALA,650
20-03-02,4,HYDERABAD,280
20-03-02,4,VIJAYAWADA,360
20-03-02,4,BANGALORE,250
20-03-02,4,THIRUVANANTHAPURAM,460
20-03-02,4,ERNAKULAM,420
20-03-02,4,CHENNAI,300
20-03-02,4,MADURAI,500
20-03-02,4,PONDICHERRY,425
27-03-02,1,HISAR,500
27-03-02,1,KARNAL,400
27-03-02,1,SHIMLA,500
27-03-02,1,MANDI,500
27-03-02,1,SRINAGAR,NA
27-03-02,1,JAMMU,NA
27-03-02,1,AMRITSAR,500
27-03-02,1,LUDHIANA,550
27-03-02,1,LUCKNOW,NA
27-03-02,1,KANPUR,NA
27-03-02,1,CHANDIGARH,380
27-03-02,1,DELHI,275
27-03-02,2,AHMEDABAD,NA
27-03-02,2,RAJKOT,NA
27-03-02,2,PANAJI,350
27-03-02,2,BHOPAL,400
27-03-02,2,INDORE,400
27-03-02,2,MUMBAI,170
27-03-02,2,NAGPUR,268
27-03-02,2,JAIPUR,250
27-03-02,2,JODHPUR,300
27-03-02,3,GUWAHATI,500
27-03-02,3,PATNA,400
27-03-02,3,SHILLONG,550
27-03-02,3,AIZAWL,700
27-03-02,3,BHUBANESHWAR,380
27-03-02,3,CUTTACK,400
27-03-02,3,KOLKATA,400
27-03-02,3,AGARTALA,650
27-03-02,4,HYDERABAD,280
27-03-02,4,VIJAYAWADA,360
27-03-02,4,BANGALORE,220
27-03-02,4,THIRUVANANTHAPURAM,460
27-03-02,4,ERNAKULAM,420
27-03-02,4,CHENNAI,250
27-03-02,4,MADURAI,400
27-03-02,4,PONDICHERRY,380
03-04-02,1,HISAR,500
03-04-02,1,KARNAL,400
03-04-02,1,SHIMLA,500
03-04-02,1,MANDI,500
03-04-02,1,SRINAGAR,NA
03-04-02,1,JAMMU,NA
03-04-02,1,AMRITSAR,500
03-04-02,1,LUDHIANA,550
03-04-02,1,LUCKNOW,NA
03-04-02,1,KANPUR,NA
03-04-02,1,CHANDIGARH,380
03-04-02,1,DELHI,260
03-04-02,2,AHMEDABAD,NA
03-04-02,2,RAJKOT,470
03-04-02,2,PANAJI,350
03-04-02,2,BHOPAL,400
03-04-02,2,INDORE,400
03-04-02,2,MUMBAI,240
03-04-02,2,NAGPUR,238
03-04-02,2,JAIPUR,225
03-04-02,2,JODHPUR,300
03-04-02,3,GUWAHATI,450
03-04-02,3,PATNA,400
03-04-02,3,SHILLONG,550
03-04-02,3,AIZAWL,700
03-04-02,3,BHUBANESHWAR,380
03-04-02,3,CUTTACK,380
03-04-02,3,KOLKATA,400
03-04-02,3,AGARTALA,650
03-04-02,4,HYDERABAD,280
03-04-02,4,VIJAYAWADA,250
03-04-02,4,BANGALORE,250
03-04-02,4,THIRUVANANTHAPURAM,NA
03-04-02,4,ERNAKULAM,NA
03-04-02,4,CHENNAI,250
03-04-02,4,MADURAI,400
03-04-02,4,PONDICHERRY,380
10-04-02,1,HISAR,500
10-04-02,1,KARNAL,400
10-04-02,1,SHIMLA,425
10-04-02,1,MANDI,500
10-04-02,1,SRINAGAR,NA
10-04-02,1,JAMMU,NA
10-04-02,1,AMRITSAR,500
10-04-02,1,LUDHIANA,550
10-04-02,1,LUCKNOW,NA
10-04-02,1,KANPUR,NA
10-04-02,1,CHANDIGARH,380
10-04-02,1,DELHI,289
10-04-02,2,AHMEDABAD,NA
10-04-02,2,RAJKOT,470
10-04-02,2,PANAJI,NA
10-04-02,2,BHOPAL,300
10-04-02,2,INDORE,300
10-04-02,2,MUMBAI,240
10-04-02,2,NAGPUR,288
10-04-02,2,JAIPUR,225
10-04-02,2,JODHPUR,300
10-04-02,3,GUWAHATI,450
10-04-02,3,PATNA,400
10-04-02,3,SHILLONG,550
10-04-02,3,AIZAWL,725
10-04-02,3,BHUBANESHWAR,380
10-04-02,3,CUTTACK,380
10-04-02,3,KOLKATA,400
10-04-02,3,AGARTALA,600
10-04-02,4,HYDERABAD,280
10-04-02,4,VIJAYAWADA,250
10-04-02,4,BANGALORE,250
10-04-02,4,THIRUVANANTHAPURAM,470
10-04-02,4,ERNAKULAM,420
10-04-02,4,CHENNAI,250
10-04-02,4,MADURAI,400
10-04-02,4,PONDICHERRY,450
17-04-02,1,HISAR,400
17-04-02,1,KARNAL,400
17-04-02,1,SHIMLA,425
17-04-02,1,MANDI,500
17-04-02,1,SRINAGAR,NA
17-04-02,1,JAMMU,NA
17-04-02,1,AMRITSAR,500
17-04-02,1,LUDHIANA,550
17-04-02,1,LUCKNOW,NA
17-04-02,1,KANPUR,NA
17-04-02,1,CHANDIGARH,390
17-04-02,1,DELHI,275
17-04-02,2,AHMEDABAD,NA
17-04-02,2,RAJKOT,470
17-04-02,2,PANAJI,350
17-04-02,2,BHOPAL,300
17-04-02,2,INDORE,300
17-04-02,2,MUMBAI,240
17-04-02,2,NAGPUR,288
17-04-02,2,JAIPUR,225
17-04-02,2,JODHPUR,300
17-04-02,3,GUWAHATI,450
17-04-02,3,PATNA,400
17-04-02,3,SHILLONG,600
17-04-02,3,AIZAWL,725
17-04-02,3,BHUBANESHWAR,360
17-04-02,3,CUTTACK,420
17-04-02,3,KOLKATA,350
17-04-02,3,AGARTALA,700
17-04-02,4,HYDERABAD,280
17-04-02,4,VIJAYAWADA,250
17-04-02,4,BANGALORE,300
17-04-02,4,THIRUVANANTHAPURAM,450
17-04-02,4,ERNAKULAM,400
17-04-02,4,CHENNAI,250
17-04-02,4,MADURAI,400
17-04-02,4,PONDICHERRY,400
24-04-02,1,HISAR,400
24-04-02,1,KARNAL,400
24-04-02,1,SHIMLA,550
24-04-02,1,MANDI,500
24-04-02,1,SRINAGAR,NA
24-04-02,1,JAMMU,NA
24-04-02,1,AMRITSAR,500
24-04-02,1,LUDHIANA,500
24-04-02,1,LUCKNOW,NA
24-04-02,1,KANPUR,NA
24-04-02,1,CHANDIGARH,380
24-04-02,1,DELHI,282
